chrom	start	end	NaiveCD4	NaiveCD8	nB	NK	PC	Mono	M0	M1	M2	iDC	mDC	PMN	cm8	em8	Eo	Tregs	em4	ed8	Mg	cm4	Er	mB	shouldbechrom	pos
chr1	932873	932875	0.9803333333333332	0.9466666666666668	0.9516666666666668	0.9576666666666666	0.331	0.9603333333333334	0.985	0.971	0.9323333333333332	0.9525	0.9209999999999999	0.9206666666666669	0.9790000000000001	0.9045	0.8765000000000001	0.9570000000000001	0.9375	0.925	0.8820000000000001	0.9309999999999999	0.9135	0.935	chr1	932874
chr1	932935	932937	0.8126666666666668	0.912	0.9306666666666666	0.652	0.21733333333333332	0.8013333333333333	0.8366666666666668	0.8623333333333333	0.8340000000000001	0.909	0.688	0.805	0.7490000000000001	0.5945	0.7865	0.76	0.6675	0.5345	0.7765	0.6940000000000001	0.81	0.792	chr1	932936
chr1	932956	932958	0.9403333333333332	0.843	0.9353333333333332	0.7400000000000001	0.133	0.9203333333333332	0.9076666666666666	0.895	0.9183333333333332	0.9690000000000001	0.8825000000000001	0.835	0.7635000000000001	0.6745000000000001	0.9015	0.8545	0.775	0.774	0.9055	0.8274999999999999	0.9165	0.8454999999999999	chr1	932957
chr1	932962	932964	0.9293333333333336	0.8993333333333333	0.9043333333333332	0.7953333333333333	0.12866666666666665	0.9743333333333334	0.8983333333333333	0.9536666666666666	0.9453333333333336	1.0	0.9705	0.938	0.805	0.6459999999999999	0.8899999999999999	0.8414999999999999	0.7629999999999999	0.748	0.909	0.85	0.847	0.8170000000000001	chr1	932963
chr1	932975	932977	0.8573333333333334	0.8059999999999999	0.8770000000000001	0.6153333333333334	0.20166666666666666	0.8826666666666666	0.846	0.8943333333333333	0.8489999999999999	0.8594999999999999	0.8945000000000001	0.7943333333333333	0.7130000000000001	0.669	0.779	0.894	0.7185	0.7945	0.8235	0.7959999999999999	0.7729999999999999	0.8755	chr1	932976
chr1	933035	933037	0.9033333333333332	0.8973333333333334	0.95	0.8966666666666666	0.11433333333333336	0.8385000000000001	0.8686666666666666	0.8383333333333333	0.8290000000000001	1.0	0.8514999999999999	0.8113333333333334	0.8690000000000001	0.7829999999999999	0.8285	0.9375	0.8340000000000001	0.754	0.8434999999999999	0.835	0.7635	0.8425	chr1	933036
chr1	933094	933096	0.8933333333333332	0.831	0.9123333333333332	0.8740000000000001	0.36966666666666653	0.8283333333333333	0.8896666666666667	0.8330000000000001	0.8029999999999999	0.9	0.8975	0.8140000000000001	0.8085	0.879	0.7925	0.843	0.8434999999999999	0.8534999999999999	0.7979999999999999	0.8494999999999999	0.853	0.8455000000000001	chr1	933095
chr1	933124	933126	0.945	0.97	0.9706666666666668	0.925	0.5870000000000001	0.9440000000000001	0.934	0.9373333333333332	0.8596666666666666	0.9495	0.98	0.9543333333333334	0.889	0.8690000000000001	0.8465	0.8875	0.8440000000000001	0.8505	0.922	0.8525	0.883	0.947	chr1	933125
chr1	933135	933137	0.9723333333333332	0.9446666666666664	0.9490000000000001	0.9743333333333334	0.6476666666666667	0.9686666666666668	0.961	0.9426666666666668	0.929	0.9285	0.957	0.9443333333333334	0.8815	0.9105	0.9645	0.9185	0.9215	0.924	0.972	0.9295	0.9045	0.942	chr1	933136
chr1	933166	933168	0.8923333333333333	0.8836666666666667	0.8853333333333334	0.8903333333333334	0.15233333333333332	0.9303333333333332	0.9183333333333332	0.895	0.8313333333333334	0.9065	0.861	0.8969999999999999	0.627	0.4985	0.8035	0.7369999999999999	0.6884999999999999	0.5425	0.8745	0.7310000000000001	0.8560000000000001	0.7055	chr1	933167
chr1	933177	933179	0.9496666666666668	0.9873333333333334	0.986	0.9596666666666668	0.34366666666666673	0.9606666666666668	0.951	0.9583333333333334	0.9616666666666666	0.975	0.8714999999999999	0.9376666666666668	0.914	0.92	0.8565	0.974	0.9229999999999999	0.883	0.935	0.9505	0.926	0.9555	chr1	933178
chr1	933189	933191	0.7759999999999999	0.8626666666666667	0.8396666666666667	0.9026666666666668	0.10633333333333334	0.8413333333333334	0.7776666666666667	0.745	0.6866666666666666	0.813	0.7509999999999999	0.8023333333333333	0.7769999999999999	0.6920000000000001	0.7735000000000001	0.7805	0.7424999999999999	0.7150000000000001	0.8744999999999999	0.7190000000000001	0.8340000000000001	0.772	chr1	933190
chr1	933194	933196	0.7966666666666665	0.7893333333333333	0.8293333333333334	0.8343333333333334	0.03133333333333333	0.8006666666666667	0.809	0.8370000000000001	0.7933333333333333	0.8140000000000001	0.8069999999999999	0.7933333333333333	0.276	0.191	0.794	0.422	0.265	0.14950000000000002	0.8305	0.363	0.6439999999999999	0.3625	chr1	933195
chr1	933220	933222	0.8856666666666667	0.8636666666666667	0.9263333333333332	0.8436666666666666	0.06466666666666666	0.8250000000000001	0.8193333333333334	0.7576666666666667	0.741	0.7895000000000001	0.857	0.7676666666666666	0.7749999999999999	0.665	0.6965	0.762	0.76	0.649	0.8485	0.7745	0.7875	0.7805	chr1	933221
chr1	933229	933231	0.948	0.9463333333333334	0.9606666666666666	0.9136666666666668	0.156	0.9143333333333334	0.9456666666666664	0.954	0.9079999999999999	0.9185	0.9235	0.9203333333333332	0.88	0.8270000000000001	0.8734999999999999	0.8755000000000001	0.8965	0.79	0.8975	0.9009999999999999	0.92	0.9209999999999999	chr1	933230
chr1	933302	933304	0.9725	0.9663333333333334	0.9616666666666666	0.9683333333333332	0.5716666666666667	0.948	0.985	0.9496666666666668	0.9853333333333332	0.98	0.9085	0.9545	0.958	0.981	0.9725	0.9555	0.932	0.9425	0.946	0.96	0.9285	0.94	chr1	933303
chr1	933322	933324	0.977	0.9446666666666668	0.9683333333333332	0.963	0.42	0.9570000000000001	0.98	0.968	0.973	0.9309999999999999	0.9125	0.934	0.9275	0.9655	0.931	0.9305	0.973	0.96	0.9485	0.961	0.949	0.9705	chr1	933323
chr1	933361	933363	0.9643333333333334	0.946	0.9636666666666668	0.962	0.10800000000000001	0.946	0.9633333333333334	0.948	0.9096666666666668	0.92	0.8915	0.9066666666666666	0.78	0.6955	0.8714999999999999	0.8200000000000001	0.8225	0.629	0.8295	0.7879999999999999	0.7515	0.845	chr1	933362
chr1	933459	933461	0.8623333333333334	0.9243333333333332	0.8046666666666665	0.8933333333333332	0.473	0.7873333333333333	0.8433333333333334	0.856	0.8310000000000001	0.7975	0.8055	0.8035	0.865	0.9109999999999999	0.7555	0.855	0.8740000000000001	0.7845	0.8705	0.9265	0.8495	0.899	chr1	933460
chr1	933468	933470	0.7916666666666666	0.7903333333333333	0.5966666666666667	0.8270000000000001	0.33799999999999997	0.6013333333333334	0.4323333333333333	0.6	0.6829999999999999	0.409	0.5635	0.4976666666666666	0.6125	0.7395	0.5	0.6759999999999999	0.7090000000000001	0.6799999999999999	0.8260000000000001	0.7170000000000001	0.718	0.7055	chr1	933469
chr1	933530	933532	0.5843333333333334	0.6506666666666666	0.44966666666666666	0.6246666666666667	0.033	0.451	0.536	0.522	0.4670000000000001	0.47200000000000003	0.374	0.4186666666666666	0.34750000000000003	0.2285	0.4535	0.419	0.2755	0.10599999999999997	0.438	0.2445	0.435	0.265	chr1	933531
chr1	933650	933652	0.6843333333333333	0.8273333333333334	0.6423333333333333	0.6750000000000002	0.6669999999999999	0.6836666666666668	0.4746666666666666	0.7483333333333334	0.6409999999999999	0.6185	0.6809999999999999	0.6509999999999999	0.8195	0.8205	0.615	0.493	0.6459999999999999	0.6965	0.7085	0.8400000000000001	0.7689999999999999	0.775	chr1	933651
chr1	933652	933654	0.928	0.922	0.7336666666666667	0.852	0.7456666666666667	0.8656666666666667	0.6996666666666668	0.8593333333333334	0.6876666666666668	0.7175	0.7020000000000001	0.7466666666666666	0.787	0.7795	0.8490000000000001	0.828	0.75	0.8495	0.9375	0.9165	0.7595000000000001	0.789	chr1	933653
chr1	933655	933657	0.8843333333333333	0.6483333333333333	0.6956666666666668	0.7416666666666667	0.868	0.61	0.68	0.6553333333333334	0.615	0.618	0.6154999999999999	0.7016666666666667	0.7825	0.8965	0.6895	0.6795	0.8335	0.9185	0.9375	0.8335	0.6975	0.9285	chr1	933656
chr1	933683	933685	0.75	0.62	0.855	0.8316666666666667	0.5476666666666666	0.7426666666666667	0.639	0.7666666666666666	0.6156666666666667	0.562	0.5770000000000001	0.5953333333333333	0.6485000000000001	0.6715	0.8240000000000001	0.8460000000000001	0.7085	0.8025	0.833	0.8125	0.8165	0.889	chr1	933684
chr1	933689	933691	0.8335	0.7223333333333333	0.6053333333333334	0.6679999999999999	0.547	0.6346666666666667	0.6605000000000001	0.85	0.6323333333333334	0.6325	0.418	0.5703333333333332	0.762	0.7915	0.8	0.64	0.75	0.8145	0.667	0.9	0.8125	0.926	chr1	933690
chr1	933789	933791	0.6645	0.3055	0.2706666666666667	0.4930000000000001	0.037000000000000005	0.37133333333333335	0.375	0.521	0.609	0.3875	0.4	0.26566666666666666	0.111	0.10099999999999999	0.375	0.138	0.268	0.0	0.7	0.512	0.154	0.2	chr1	933790
chr1	933847	933849	0.7040000000000001	0.5766666666666667	0.4666666666666666	0.5556666666666666	0.092	0.4726666666666666	0.4656666666666667	0.4096666666666667	0.6006666666666667	0.4025	0.45	0.4566666666666666	0.5985	0.4955	0.4235	0.5920000000000001	0.6225	0.424	0.5285	0.7425	0.679	0.552	chr1	933848
chr1	933908	933910	0.622	0.5736666666666667	0.31866666666666665	0.6203333333333333	0.14	0.5146666666666667	0.575	0.471	0.6766666666666667	0.28600000000000003	0.3335	0.47600000000000003	0.4595	0.54	0.375	0.5675	0.6585000000000001	0.4765	0.5185	0.5965	0.6725	0.442	chr1	933909
chr1	934015	934017	0.6613333333333333	0.625	0.5329999999999999	0.45	0.5	0.6453333333333334	0.625	0.8125	0.757	0.375	0.25	0.5	0.5710000000000001	0.28600000000000003	0.5894999999999999	0.483	0.5525	0.5	0.684	0.6185	0.762	0.188	chr1	934016
chr1	934021	934023	0.6856666666666668	0.7999999999999999	0.269	0.5	0.5	0.4866666666666668	0.607	1.0	0.6306666666666667	0.5	0.2	0.4335	0.667	0.5675	0.5625	0.5	0.475	0.111	0.6	0.6409999999999999	0.7709999999999999	0.308	chr1	934022
chr1	934911	934913	0.5680000000000001	0.5396666666666666	0.34766666666666673	0.7855	0.2436666666666667	0.5040000000000001	0.9	0.6443333333333333	0.5	0.6665	0.4165	0.5823333333333333	0.444	0.7875	0.2	0.5	0.557	0.4	0.5	0.667	0.7809999999999999	0.4165	chr1	934912
chr1	934930	934932	0.45	0.44166666666666665	0.08333333333333333	0.43733333333333335	0.14300000000000002	0.2733333333333333	0.4556666666666666	0.25	0.060666666666666674	0.0	0.16649999999999998	0.304	0.35550000000000004	0.7284999999999999	0.28600000000000003	0.3395	0.4205	0.611	0.5	0.5710000000000001	0.5680000000000001	0.22699999999999998	chr1	934931
chr1	934939	934941	0.429	0.5796666666666667	0.225	0.4286666666666667	0.06133333333333332	0.2956666666666667	0.6024999999999999	0.4186666666666667	0.4583333333333333	0.5	0.45	0.527	0.2915	0.8009999999999999	0.222	0.2665	0.272	0.575	0.6	0.8	0.5085	0.2945	chr1	934940
chr1	934945	934947	0.20000000000000004	0.20000000000000004	0.09033333333333332	0.21933333333333332	0.02233333333333333	0.13066666666666668	0.18800000000000006	0.22	0.16233333333333333	0.182	0.1715	0.20166666666666666	0.273	0.4455	0.1	0.1975	0.135	0.2	0.3	0.5710000000000001	0.2	0.244	chr1	934946
chr1	934958	934960	0.5	0.419	0.31633333333333336	0.4093333333333333	0.0	0.3926666666666667	0.4483333333333333	0.35766666666666663	0.5103333333333334	0.526	0.3715	0.451	0.4765	0.631	0.455	0.445	0.30900000000000005	0.5035000000000001	0.647	0.39299999999999996	0.3215	0.3875	chr1	934959
chr1	934962	934964	0.316	0.5043333333333334	0.3463333333333334	0.3336666666666667	0.07766666666666668	0.4333333333333333	0.4545	0.3033333333333333	0.3393333333333333	0.2085	0.396	0.4193333333333333	0.4505	0.556	0.333	0.3265	0.3045	0.25	0.524	0.34400000000000003	0.214	0.3225	chr1	934963
chr1	934993	934995	0.273	0.551	0.17500000000000002	0.26833333333333337	0.048000000000000015	0.2973333333333333	0.28	0.292	0.315	0.5	0.2775	0.309	0.529	0.4185	0.2255	0.2945	0.1955	0.375	0.308	0.2905	0.32	0.2155	chr1	934994
chr1	935038	935040	0.42	0.1805	0.22266666666666665	0.3353333333333334	0.12033333333333332	0.3466666666666667	0.266	0.16766666666666666	0.285	0.2675	0.1455	0.2876666666666667	0.48	0.5405	0.462	0.35200000000000004	0.35100000000000003	0.556	0.365	0.415	0.21600000000000005	0.3165	chr1	935039
chr1	935185	935187	0.128	0.15466666666666667	0.08166666666666668	0.165	0.01966666666666667	0.13433333333333333	0.051333333333333335	0.08966666666666667	0.17350000000000002	0.098	0.1025	0.08800000000000001	0.188	0.262	0.006500000000000001	0.1295	0.18100000000000002	0.2585	0.15100000000000002	0.14400000000000002	0.18899999999999997	0.098	chr1	935186
chr1	935192	935194	0.063	0.1	0.057	0.07466666666666666	0.07533333333333334	0.08066666666666666	0.033	0.04733333333333334	0.034333333333333334	0.0675	0.0505	0.029333333333333333	0.121	0.232	0.0	0.1025	0.127	0.2395	0.0785	0.1035	0.1255	0.107	chr1	935193
chr1	935203	935205	0.08366666666666668	0.17433333333333334	0.09233333333333332	0.14233333333333334	0.13366666666666666	0.07966666666666666	0.048	0.091	0.08533333333333333	0.125	0.1305	0.08066666666666668	0.217	0.32799999999999996	0.0195	0.1485	0.206	0.3075	0.1715	0.135	0.21850000000000006	0.13	chr1	935204
chr1	935218	935220	0.129	0.18533333333333332	0.10933333333333332	0.162	0.07133333333333335	0.07733333333333334	0.07933333333333333	0.075	0.13266666666666668	0.14700000000000002	0.13499999999999998	0.11366666666666665	0.1955	0.3035	0.006500000000000001	0.1505	0.2755	0.38	0.138	0.1485	0.2145	0.14	chr1	935219
chr1	935238	935240	0.17633333333333334	0.20066666666666666	0.14566666666666667	0.258	0.276	0.14466666666666667	0.1426666666666667	0.11466666666666668	0.18366666666666664	0.1545	0.21950000000000006	0.12333333333333335	0.2695	0.413	0.053000000000000005	0.1525	0.256	0.386	0.244	0.185	0.23550000000000004	0.1995	chr1	935239
chr1	935247	935249	0.11166666666666668	0.17666666666666667	0.08166666666666668	0.155	0.18433333333333332	0.11599999999999999	0.08666666666666667	0.059000000000000004	0.12233333333333335	0.111	0.07600000000000001	0.08266666666666668	0.1845	0.3045	0.012	0.1045	0.163	0.2035	0.1265	0.135	0.172	0.12	chr1	935248
chr1	935256	935258	0.16	0.19566666666666674	0.12133333333333332	0.156	0.622	0.13566666666666669	0.09733333333333334	0.14333333333333334	0.19100000000000006	0.1975	0.14	0.18233333333333332	0.3205	0.4925	0.0725	0.1945	0.29050000000000004	0.444	0.2205	0.1895	0.21	0.29100000000000004	chr1	935257
chr1	935262	935264	0.141	0.18700000000000006	0.11266666666666665	0.21766666666666667	0.38966666666666666	0.125	0.095	0.09866666666666668	0.12600000000000006	0.11900000000000001	0.124	0.10666666666666667	0.17000000000000004	0.40299999999999997	0.0475	0.15950000000000006	0.1995	0.3075	0.20800000000000002	0.225	0.24100000000000002	0.185	chr1	935263
chr1	935270	935272	0.16633333333333333	0.16133333333333333	0.21600000000000003	0.22066666666666668	0.2723333333333333	0.14666666666666667	0.09900000000000002	0.13266666666666665	0.20666666666666667	0.19	0.189	0.17033333333333334	0.3715	0.5235000000000001	0.0755	0.24100000000000002	0.2265	0.486	0.267	0.2615	0.28300000000000003	0.2745	chr1	935271
chr1	935277	935279	0.4203333333333333	0.5573333333333333	0.4350000000000001	0.5139999999999999	0.254	0.4423333333333333	0.4336666666666667	0.39	0.473	0.4595	0.4335	0.3636666666666665	0.6014999999999999	0.755	0.298	0.427	0.401	0.6415	0.4835	0.484	0.4395	0.495	chr1	935278
chr1	935279	935281	0.2913333333333334	0.3506666666666667	0.313	0.37366666666666665	0.242	0.304	0.19033333333333333	0.28700000000000003	0.336	0.3395	0.278	0.23	0.4285	0.6545000000000001	0.1055	0.3605	0.29900000000000004	0.589	0.3265	0.3285000000000001	0.3405	0.3735	chr1	935280
chr1	935322	935324	0.22366666666666668	0.23033333333333336	0.19233333333333336	0.18933333333333333	0.17833333333333334	0.193	0.2476666666666667	0.2006666666666667	0.17433333333333334	0.127	0.161	0.17166666666666666	0.2375	0.278	0.0765	0.195	0.1805	0.297	0.27699999999999997	0.183	0.2325	0.3195	chr1	935323
chr1	935335	935337	0.3606666666666667	0.406	0.30766666666666664	0.37433333333333335	0.031	0.366	0.32033333333333336	0.2776666666666667	0.33399999999999996	0.2965	0.2565	0.238	0.2975	0.4275	0.2135	0.2685	0.2305	0.3665	0.4025	0.255	0.359	0.338	chr1	935336
chr1	935410	935412	0.33433333333333337	0.2706666666666667	0.26933333333333337	0.3236666666666667	0.19533333333333333	0.301	0.33899999999999997	0.2816666666666667	0.2386666666666667	0.2845	0.3045	0.311	0.353	0.6495	0.3295	0.381	0.42100000000000004	0.617	0.359	0.4835	0.455	0.4875	chr1	935411
chr1	935421	935423	0.21766666666666665	0.2623333333333333	0.168	0.2963333333333333	0.14800000000000002	0.189	0.18533333333333332	0.15033333333333332	0.2280000000000001	0.171	0.109	0.20033333333333334	0.261	0.5145	0.1255	0.203	0.279	0.457	0.247	0.306	0.2115	0.3005	chr1	935422
chr1	935425	935427	0.6436666666666666	0.5506666666666667	0.556	0.5646666666666667	0.016666666666666666	0.551	0.5983333333333333	0.44966666666666666	0.6446666666666666	0.479	0.385	0.5386666666666667	0.496	0.5835	0.4575	0.4945	0.3805	0.5589999999999999	0.4775	0.4275	0.5965	0.4365	chr1	935426
chr1	935429	935431	0.15766666666666668	0.2163333333333333	0.11466666666666665	0.20066666666666666	0.14733333333333334	0.17866666666666667	0.213	0.07766666666666666	0.13266666666666668	0.10099999999999999	0.14800000000000002	0.14766666666666667	0.24600000000000002	0.536	0.1625	0.263	0.5	0.3985	0.266	0.281	0.125	0.3955	chr1	935430
chr1	935441	935443	0.13499999999999998	0.043333333333333335	0.051	0.1436666666666667	0.008333333333333333	0.07733333333333334	0.06433333333333334	0.02766666666666667	0.083	0.077	0.042	0.09000000000000001	0.0825	0.1955	0.1145	0.114	0.141	0.249	0.1965	0.1615	0.146	0.11	chr1	935442
chr1	935491	935493	0.5196666666666667	0.5820000000000001	0.4896666666666666	0.5803333333333334	0.2943333333333333	0.497	0.45299999999999996	0.4243333333333334	0.5813333333333334	0.5429999999999999	0.55	0.5506666666666666	0.525	0.6155	0.3755	0.4915	0.5235	0.6505	0.42	0.461	0.5690000000000001	0.406	chr1	935492
chr1	935505	935507	0.16266666666666665	0.184	0.133	0.13766666666666666	0.046000000000000006	0.16233333333333336	0.12533333333333332	0.10766666666666663	0.15333333333333335	0.25949999999999995	0.2585	0.16033333333333333	0.204	0.3175	0.141	0.2035	0.327	0.4115	0.1975	0.1865	0.2685	0.1835	chr1	935506
chr1	935542	935544	0.2233333333333333	0.2806666666666667	0.2753333333333334	0.34500000000000003	0.06799999999999999	0.2856666666666667	0.39666666666666667	0.3376666666666666	0.4806666666666666	0.28200000000000003	0.3065	0.337	0.3255	0.38299999999999995	0.308	0.28250000000000003	0.3335	0.3885	0.408	0.34950000000000003	0.4280000000000001	0.4320000000000001	chr1	935543
chr1	935577	935579	0.424	0.4506666666666667	0.546	0.5950000000000001	0.16699999999999998	0.5496666666666666	0.5423333333333333	0.3930000000000001	0.4423333333333333	0.511	0.5135000000000001	0.5626666666666668	0.4740000000000001	0.4770000000000001	0.358	0.3605	0.4025	0.5555	0.6115	0.379	0.4875	0.598	chr1	935578
chr1	935587	935589	0.21600000000000003	0.343	0.3700000000000001	0.4303333333333333	0.11033333333333332	0.2973333333333333	0.355	0.21766666666666667	0.35300000000000004	0.192	0.271	0.333	0.2545	0.3105	0.2195	0.1725	0.2325	0.3205	0.4675	0.2735	0.40399999999999997	0.333	chr1	935588
chr1	935596	935598	0.31966666666666665	0.38033333333333336	0.4423333333333334	0.5416666666666666	0.14333333333333334	0.428	0.4056666666666667	0.2843333333333333	0.41	0.3045	0.3185	0.35800000000000004	0.4435	0.5075	0.1715	0.3275	0.412	0.439	0.5900000000000001	0.391	0.431	0.479	chr1	935597
chr1	935616	935618	0.33399999999999996	0.38866666666666666	0.4803333333333333	0.504	0.07366666666666666	0.4833333333333333	0.3960000000000001	0.26933333333333337	0.452	0.3735000000000001	0.3395	0.4306666666666667	0.30999999999999994	0.4305	0.2645	0.2985	0.265	0.3305	0.5115000000000001	0.2725	0.4595	0.4355	chr1	935617
chr1	935621	935623	0.3243333333333333	0.3423333333333333	0.4263333333333333	0.4773333333333333	0.03033333333333333	0.4310000000000001	0.3513333333333333	0.22033333333333333	0.4296666666666667	0.311	0.2725	0.3700000000000001	0.2735	0.298	0.21850000000000006	0.2545	0.2285	0.282	0.4815	0.244	0.449	0.3265	chr1	935622
chr1	935633	935635	0.324	0.3813333333333333	0.4323333333333333	0.5246666666666666	0.042666666666666665	0.43700000000000006	0.377	0.2816666666666667	0.429	0.4455	0.2775	0.309	0.387	0.4135	0.1365	0.302	0.264	0.35600000000000004	0.5539999999999999	0.3365	0.4925	0.3675	chr1	935634
chr1	935638	935640	0.4003333333333334	0.4423333333333333	0.5283333333333333	0.5589999999999999	0.065	0.5063333333333334	0.513	0.4556666666666666	0.56	0.4355	0.3985	0.387	0.4625	0.49	0.2265	0.363	0.30999999999999994	0.481	0.6365000000000001	0.4105	0.53	0.438	chr1	935639
chr1	935652	935654	0.152	0.193	0.22166666666666668	0.222	0.02	0.214	0.2253333333333333	0.09466666666666668	0.2973333333333333	0.14500000000000002	0.221	0.21000000000000005	0.1345	0.2935	0.1005	0.1995	0.1755	0.2385	0.297	0.2	0.2845	0.2155	chr1	935653
chr1	935676	935678	0.5213333333333333	0.6106666666666666	0.612	0.6636666666666667	0.295	0.5559999999999999	0.633	0.4256666666666665	0.5303333333333333	0.39399999999999996	0.5215000000000001	0.623	0.5545	0.5085	0.5469999999999999	0.3975	0.3725	0.6015	0.6795	0.4185	0.568	0.5385	chr1	935677
chr1	935727	935729	0.246	0.36766666666666653	0.301	0.298	0.035666666666666666	0.21833333333333335	0.22466666666666668	0.25299999999999995	0.342	0.125	0.2085	0.29600000000000004	0.2625	0.359	0.2995	0.263	0.3295	0.4195	0.3645	0.327	0.3615	0.3245	chr1	935728
chr1	935739	935741	0.11533333333333334	0.254	0.1546666666666667	0.10566666666666667	0.07433333333333332	0.15000000000000002	0.152	0.13133333333333333	0.1403333333333333	0.0215	0.229	0.114	0.168	0.311	0.0945	0.1905	0.2645	0.3175	0.1565	0.18600000000000003	0.22	0.204	chr1	935740
chr1	935755	935757	0.25266666666666665	0.2816666666666667	0.2486666666666667	0.318	0.021666666666666667	0.3733333333333333	0.24900000000000005	0.227	0.32299999999999995	0.2835	0.324	0.27899999999999997	0.3555	0.4545	0.214	0.2855	0.3865	0.4305	0.34700000000000003	0.3765	0.4075	0.34600000000000003	chr1	935756
chr1	935761	935763	0.228	0.3193333333333333	0.20866666666666667	0.306	0.051333333333333335	0.3	0.279	0.16633333333333333	0.30466666666666664	0.1305	0.26	0.32766666666666666	0.34800000000000003	0.3855	0.165	0.247	0.49	0.4165	0.335	0.3355	0.526	0.251	chr1	935762
chr1	935777	935779	0.23	0.37966666666666665	0.34700000000000003	0.5316666666666666	0.21166666666666667	0.4926666666666666	0.341	0.2706666666666667	0.502	0.2265	0.221	0.39066666666666666	0.3605	0.578	0.2305	0.386	0.631	0.5245	0.485	0.4345	0.626	0.37799999999999995	chr1	935778
chr1	935804	935806	0.141	0.237	0.16533333333333336	0.294	0.09133333333333334	0.33066666666666666	0.19200000000000006	0.093	0.1825	0.127	0.1805	0.17666666666666667	0.233	0.495	0.21400000000000005	0.2635	0.3315	0.349	0.2065	0.29000000000000004	0.30400000000000005	0.2685	chr1	935805
chr1	935811	935813	0.25299999999999995	0.369	0.2373333333333333	0.34500000000000003	0.4063333333333333	0.3606666666666665	0.239	0.239	0.306	0.222	0.23600000000000002	0.3346666666666667	0.4955000000000001	0.677	0.2635	0.389	0.4525	0.6825	0.2855	0.4590000000000001	0.30000000000000004	0.498	chr1	935812
chr1	935817	935819	0.5060000000000001	0.5279999999999999	0.411	0.5703333333333332	0.2813333333333334	0.6233333333333334	0.4363333333333333	0.38566666666666666	0.4786666666666666	0.417	0.4055	0.4829999999999999	0.5165000000000001	0.6685	0.4265	0.473	0.5429999999999999	0.6555	0.5115000000000001	0.536	0.501	0.4875	chr1	935818
chr1	935825	935827	0.14333333333333334	0.217	0.13666666666666666	0.183	0.20666666666666667	0.2256666666666667	0.10666666666666667	0.1	0.2570000000000001	0.0575	0.037000000000000005	0.16899999999999998	0.215	0.4105	0.161	0.233	0.28450000000000003	0.3635000000000001	0.2045	0.1545	0.2555	0.1665	chr1	935826
chr1	935834	935836	0.21266666666666667	0.2333333333333333	0.16333333333333333	0.3066666666666667	0.3606666666666665	0.2893333333333334	0.21666666666666665	0.187	0.3083333333333333	0.1145	0.08900000000000001	0.297	0.28300000000000003	0.4985000000000001	0.2015	0.2555	0.401	0.4085	0.3150000000000001	0.212	0.3175	0.25	chr1	935835
chr1	935847	935849	0.23066666666666666	0.2756666666666667	0.17700000000000002	0.331	0.40166666666666667	0.3136666666666666	0.2266666666666667	0.25933333333333336	0.39166666666666666	0.168	0.17950000000000002	0.25766666666666665	0.34600000000000003	0.629	0.255	0.2865	0.3825	0.5475	0.336	0.3135	0.4059999999999999	0.268	chr1	935848
chr1	935886	935888	0.18500000000000005	0.196	0.12833333333333333	0.17966666666666664	0.2883333333333333	0.19133333333333333	0.11633333333333333	0.1386666666666667	0.29466666666666663	0.15599999999999994	0.206	0.21766666666666667	0.3205	0.5025	0.08199999999999999	0.233	0.3125	0.478	0.2335	0.272	0.32799999999999996	0.2055	chr1	935887
chr1	935891	935893	0.17166666666666666	0.27	0.22666666666666666	0.2956666666666667	0.034666666666666665	0.2786666666666667	0.2523333333333333	0.21100000000000002	0.3553333333333333	0.179	0.28600000000000003	0.2296666666666667	0.256	0.402	0.1555	0.278	0.318	0.3315	0.28500000000000003	0.243	0.35200000000000004	0.19899999999999998	chr1	935892
chr1	935894	935896	0.18266666666666667	0.215	0.16000000000000006	0.237	0.343	0.19633333333333333	0.22633333333333336	0.17333333333333334	0.2873333333333334	0.094	0.16599999999999998	0.21066666666666667	0.4005	0.527	0.126	0.29100000000000004	0.4535	0.486	0.228	0.3605	0.2735	0.2045	chr1	935895
chr1	935921	935923	0.24033333333333334	0.2896666666666667	0.2	0.2886666666666666	0.008333333333333333	0.20166666666666666	0.2723333333333333	0.17400000000000002	0.26766666666666666	0.28	0.273	0.25933333333333336	0.24	0.3275	0.3545	0.179	0.21	0.221	0.2975	0.2525000000000001	0.298	0.1555	chr1	935922
chr1	935927	935929	0.09333333333333334	0.10766666666666667	0.057	0.13633333333333333	0.004	0.06833333333333333	0.12333333333333335	0.059333333333333335	0.16699999999999998	0.077	0.0965	0.10800000000000004	0.1745	0.19899999999999998	0.1195	0.09300000000000001	0.182	0.08750000000000001	0.0945	0.203	0.2015	0.077	chr1	935928
chr1	935948	935950	0.08900000000000001	0.102	0.04666666666666667	0.15233333333333335	0.03333333333333333	0.08933333333333332	0.083	0.05833333333333333	0.13899999999999998	0.0215	0.15150000000000002	0.162	0.1285	0.1555	0.0	0.1035	0.16299999999999998	0.084	0.068	0.08650000000000001	0.0345	0.08499999999999999	chr1	935949
chr1	935954	935956	0.02066666666666667	0.15033333333333335	0.031	0.112	0.03966666666666666	0.036333333333333336	0.08433333333333333	0.048000000000000015	0.09966666666666668	0.0225	0.065	0.067	0.09	0.1595	0.0085	0.0815	0.114	0.084	0.0335	0.0985	0.054000000000000006	0.08900000000000001	chr1	935955
