chrom	start	Mono-others	Bcell-others	CD4-others	CD8-others	NK-others
chr19	16218401	0.9	0.9	0.9	-0.5679166666666666	0.9
chr1	40388244	0.9	0.9	0.9	-0.5715833333333333	0.9
chr6	127813927	0.9	0.9	0.9	-0.6259166666666667	0.9
chr19	16208128	0.9	0.9	0.9	-0.5940833333333333	0.9
chr20	64035331	0.9	0.9	0.9	-0.6357499999999999	0.9
chrX	31769465	0.9	0.9	0.9	-0.5805	0.9
chr20	53581496	0.9	0.9	0.9	-0.5749166666666667	0.9
chr1	13497364	0.9	0.9	0.9	-0.6155833333333333	0.9
chr17	64393372	0.9	0.9	0.9	-0.5845	0.9
chr3	151202023	0.9	0.9	0.9	-0.647	0.9
chr22	39914816	0.9	0.9	0.9	-0.6255833333333334	0.9
chr1	54301833	0.9	0.9	0.9	-0.5756666666666667	0.9
chr22	39912919	0.9	0.9	0.9	-0.5643333333333334	0.9
chr17	64393332	0.9	0.9	0.9	-0.6008333333333333	0.9
chr22	39916322	0.9	0.9	0.9	-0.5755	0.9
chr2	241112659	0.9	0.9	0.9	-0.5794166666666667	0.9
chr22	50473874	0.9	0.9	0.9	-0.5698333333333333	0.9
chr11	59416921	0.9	0.9	0.9	-0.5643333333333334	0.9
chr12	56034887	0.9	0.9	0.9	-0.59275	0.9
chr1	40388657	0.9	0.9	0.9	-0.5766666666666667	0.9
chr22	39924364	0.9	0.9	0.9	-0.5633333333333335	0.9
chr11	122845076	0.9	0.9	0.9	-0.5655000000000001	0.9
chrX	132790249	0.9	0.9	0.9	-0.5799166666666669	0.9
chr22	39918808	0.9	0.9	0.9	-0.588	0.9
chr22	32575519	0.9	0.9	0.9	-0.5901666666666667	0.9
chr2	86807181	0.9	0.9	0.9	-0.5625833333333333	0.9
chr11	122839278	0.9	0.9	0.9	-0.5780833333333334	0.9
chr4	17658134	0.9	0.9	0.9	-0.59225	0.9
chr2	86824462	0.9	0.9	0.9	-0.5658333333333333	0.9
chr2	86807191	0.9	0.9	0.9	-0.5813333333333333	0.9
chr9	94632615	0.9	0.9	0.9	-0.5964583333333333	0.9
chr8	143929935	0.9	0.9	0.9	-0.5758333333333333	0.9
chr11	66640037	0.9	0.9	0.9	-0.5640000000000001	0.9
chr10	54199827	0.9	0.9	0.9	-0.5655833333333333	0.9
chr4	112309451	0.9	0.9	0.9	-0.5600833333333334	0.9
chrX	134614869	0.9	0.9	0.9	-0.5790416666666667	0.9
chr1	47961688	0.9	0.9	0.9	-0.5675416666666666	0.9
chr10	132893695	0.9	0.9	0.9	-0.5589166666666666	0.9
chr2	144233782	0.9	0.9	0.9	-0.6483333333333333	0.9
chr16	68753255	0.9	0.9	0.9	-0.5695833333333333	0.9
chr8	143929865	0.9	0.9	0.9	-0.5722499999999999	0.9
chr8	143929860	0.9	0.9	0.9	-0.5633333333333334	0.9
chr11	67435726	0.9	0.9	0.9	-0.5655000000000001	0.9
chr6	17704163	0.9	0.9	0.9	-0.6065833333333333	0.9
chr19	1090893	0.9	0.9	0.9	-0.5594166666666667	0.9
chr2	241113048	0.9	0.9	0.9	-0.5728333333333332	0.9
chr12	44548619	0.9	0.9	0.9	-0.5691666666666667	0.9
chr1	40388662	0.9	0.9	0.9	-0.5875416666666666	0.9
chr20	31721776	0.9	0.9	0.9	-0.6115833333333333	0.9
chr20	53581685	0.9	0.9	0.9	-0.5771666666666667	0.9
chr8	143929226	0.9	0.9	0.9	-0.5620833333333333	0.9
chr10	72075921	0.9	0.9	0.9	-0.56475	0.9
chr1	247454742	0.9	0.9	0.9	-0.5591666666666667	0.9
chr22	28680683	0.9	0.9	0.9	-0.5923333333333334	0.9
chr7	134992805	0.9	0.9	0.9	-0.5730833333333334	0.9
chr2	86786790	0.9	0.9	0.9	-0.5551666666666667	0.9
chr6	127813609	0.9	0.9	0.9	-0.57875	0.9
chr17	3795795	0.9	0.9	0.9	-0.5678333333333333	0.9
chr16	89785562	0.9	0.9	0.9	-0.6064999999999999	0.9
chr15	30563348	0.9	0.9	0.9	-0.6072916666666667	0.9
chr20	41144468	0.9	0.9	0.9	-0.58925	0.9
chr22	39914752	0.9	0.9	0.9	-0.740875	0.9
chr11	66316546	0.9	0.9	0.9	-0.5575	0.9
chr19	52606670	0.9	0.9	0.9	-0.5614166666666667	0.9
chr20	53581404	0.9	0.9	0.9	-0.5939999999999999	0.9
chr9	89479578	0.9	0.9	0.9	-0.6079166666666667	0.9
chr2	101716428	0.9	0.9	0.9	-0.5599999999999999	0.9
chr19	13241239	0.9	0.9	0.9	-0.6566666666666667	0.9
chr11	122845109	0.9	0.9	0.9	-0.55575	0.9
chr21	44294402	0.9	0.9	0.9	-0.5603333333333333	0.9
chr4	161396833	0.9	0.9	0.9	-0.5694166666666667	0.9
chr22	39911822	0.9	0.9	0.9	-0.6580833333333332	0.9
chr6	158454513	0.9	0.9	0.9	-0.5693333333333332	0.9
chr10	14692650	0.9	0.9	0.9	-0.5747500000000001	0.9
chr22	39912726	0.9	0.9	0.9	-0.5735833333333334	0.9
chr20	50844799	0.9	0.9	0.9	-0.5870833333333334	0.9
chr11	67406843	0.9	0.9	0.9	-0.6300833333333334	0.9
chr11	1255634	0.9	0.9	0.9	-0.5598333333333334	0.9
chr5	66753300	0.9	0.9	0.9	-0.6015416666666666	0.9
chr12	47211607	0.9	0.9	0.9	-0.5863333333333334	0.9
chr3	61885192	0.9	0.9	0.9	-0.55725	0.9
chr4	17658086	0.9	0.9	0.9	-0.6251666666666666	0.9
chr2	241112686	0.9	0.9	0.9	-0.55675	0.9
chr8	143929970	0.9	0.9	0.9	-0.565	0.9
chr22	39456325	0.9	0.9	0.9	-0.565	0.9
chr16	1526429	0.9	0.9	0.9	-0.5535416666666666	0.9
chr16	57133990	0.9	0.9	0.9	-0.5598333333333333	0.9
chr10	14528341	0.9	0.9	0.9	-0.5609999999999999	0.9
chr20	63782114	0.9	0.9	0.9	-0.655	0.9
chr10	7590571	0.9	0.9	0.9	-0.5824166666666666	0.9
chr2	166532764	0.9	0.9	0.9	-0.5535000000000001	0.9
chr19	1091098	0.9	0.9	0.9	-0.5969166666666667	0.9
chr11	122840542	0.9	0.9	0.9	-0.58425	0.9
chr8	143929824	0.9	0.9	0.9	-0.5521666666666667	0.9
chr1	247454783	0.9	0.9	0.9	-0.5733333333333334	0.9
chr5	95426522	0.9	0.9	0.9	-0.5872916666666667	0.9
chr22	38752777	0.9	0.9	0.9	-0.6309166666666666	0.9
chr18	44893388	0.9	0.9	0.9	-0.65025	0.9
chr1	40388457	0.9	0.9	0.9	-0.5513333333333335	0.9
chr16	87868256	0.9	0.9	0.9	-0.5891666666666667	0.9
chr18	79245973	0.9	0.9	0.9	-0.566875	0.9
chr22	39924368	0.9	0.9	0.9	-0.5495833333333333	0.9
chr11	78187471	0.9	0.9	0.9	-0.5767500000000001	0.9
chr17	77107765	0.9	0.9	0.9	-0.5810833333333334	0.9
chr4	118977167	0.9	0.9	0.9	-0.5554999999999999	0.9
chr17	77107690	0.9	0.9	0.9	-0.56575	0.9
chr5	1268697	0.9	0.9	0.9	-0.6051666666666666	0.9
chr11	66639993	0.9	0.9	0.9	-0.6895	0.9
chr19	1090869	0.9	0.9	0.9	-0.602	0.9
chr2	234076592	0.9	0.9	0.9	-0.55775	0.9
chr19	50961254	0.9	0.9	0.9	-0.5479166666666667	0.9
chr17	81663122	0.9	0.9	0.9	-0.6255833333333334	0.9
chr20	53581441	0.9	0.9	0.9	-0.55425	0.9
chr22	49964389	0.9	0.9	0.9	-0.5704166666666667	0.9
chr17	77107773	0.9	0.9	0.9	-0.57575	0.9
chr2	8899871	0.9	0.9	0.9	-0.5498333333333334	0.9
chr20	64035132	0.9	0.9	0.9	-0.597	0.9
chr2	86809261	0.9	0.9	0.9	-0.5549166666666666	0.9
chr11	14577999	0.9	0.9	0.9	-0.585	0.9
chr11	67436087	0.9	0.9	0.9	-0.5689166666666666	0.9
chr2	158421788	0.9	0.9	0.9	-0.5556666666666666	0.9
chr16	57134124	0.9	0.9	0.9	-0.55025	0.9
chr15	72190801	0.9	0.9	0.9	-0.5692083333333333	0.9
chr19	13869671	0.9	0.9	0.9	-0.546	0.9
chr9	89479576	0.9	0.9	0.9	-0.6358333333333334	0.9
chr2	165142721	0.9	0.9	0.9	-0.5755833333333332	0.9
chr4	61353628	0.9	0.9	0.9	-0.5497500000000001	0.9
chr8	16201239	0.9	0.9	0.9	-0.5547500000000001	0.9
chr12	56034881	0.9	0.9	0.9	-0.5914166666666667	0.9
chr12	39616843	0.9	0.9	0.9	-0.5630833333333334	0.9
chr16	57131510	0.9	0.9	0.9	-0.5465833333333333	0.9
chr2	86791805	0.9	0.9	0.9	-0.5554166666666667	0.9
chr8	143929699	0.9	0.9	0.9	-0.61375	0.9
chr10	133546024	0.9	0.9	0.9	-0.5513333333333335	0.9
chr8	663797	0.9	0.9	0.9	-0.5631666666666666	0.9
chrX	16618679	0.9	0.9	0.9	-0.5462916666666666	0.9
chr7	104749377	0.9	0.9	0.9	-0.5704583333333333	0.9
chr1	205320500	0.9	0.9	0.9	-0.5714583333333334	0.9
chr22	33304764	0.9	0.9	0.9	-0.6703333333333333	0.9
chr7	134995303	0.9	0.9	0.9	-0.54325	0.9
chr19	13869634	0.9	0.9	0.9	-0.5616666666666666	0.9
chr5	171062225	0.9	0.9	0.9	-0.57075	0.9
chr4	85503826	0.9	0.9	0.9	-0.5900833333333333	0.9
chr12	122167214	0.9	0.9	0.9	-0.5489166666666666	0.9
chr1	40389066	0.9	0.9	0.9	-0.5521666666666666	0.9
chr6	16486781	0.9	0.9	0.9	-0.5786666666666666	0.9
chr15	76997695	0.9	0.9	0.9	-0.5791666666666666	0.9
chr1	40388100	0.9	0.9	0.9	-0.5444166666666668	0.9
chr1	27296395	0.9	0.9	0.9	-0.5534166666666667	0.9
chr7	4095372	0.9	0.9	0.9	-0.5618333333333333	0.9
chr22	39912870	0.9	0.9	0.9	-0.56	0.9
chr19	4064043	0.9	0.9	0.9	-0.5411666666666667	0.9
chr16	57133888	0.9	0.9	0.9	-0.5429166666666667	0.9
chr6	127813587	0.9	0.9	0.9	-0.5694999999999999	0.9
chr22	20551044	0.9	0.9	0.9	-0.5884166666666666	0.9
chr20	50844755	0.9	0.9	0.9	-0.5629583333333334	0.9
chr12	47211845	0.9	0.9	0.9	-0.58725	0.9
chr21	44293820	0.9	0.9	0.9	-0.6344166666666667	0.9
chr11	67405894	0.9	0.9	0.9	-0.569	0.9
chr2	187473011	0.9	0.9	0.9	-0.6094166666666667	0.9
chr11	66640018	0.9	0.9	0.9	-0.5440833333333334	0.9
chr1	235999883	0.9	0.9	0.9	-0.6560833333333334	0.9
chr5	55142198	0.9	0.9	0.9	-0.5790833333333334	0.9
chr1	66640958	0.9	0.9	0.9	-0.5419999999999999	0.9
chr2	187357650	0.9	0.9	0.9	-0.6195833333333334	0.9
chr12	10430693	0.9	0.9	0.9	-0.5630416666666667	0.9
chr1	40388067	0.9	0.9	0.9	-0.5399999999999999	0.9
chr6	73450758	0.9	0.9	0.9	-0.62025	0.9
chr19	55139772	0.9	0.9	0.9	-0.5681666666666667	0.9
chr8	143929920	0.9	0.9	0.9	-0.5529999999999999	0.9
chr16	56995127	0.9	0.9	0.9	-0.5766666666666667	0.9
chr12	47211870	0.9	0.9	0.9	-0.6423333333333333	0.9
chr12	31967758	0.9	0.9	0.9	-0.5995	0.9
chr2	131010550	0.9	0.9	0.9	-0.5475833333333334	0.9
chr12	56685650	0.9	0.9	0.9	-0.5722499999999999	0.9
chr11	122839076	0.9	0.9	0.9	-0.55625	0.9
chr16	29744592	0.9	0.9	0.9	-0.5830833333333334	0.9
chr11	122839823	0.9	0.9	0.9	-0.5449166666666666	0.9
chr11	67436123	0.9	0.9	0.9	-0.56475	0.9
chr9	4170704	0.9	0.9	0.9	-0.5679166666666666	0.9
chr22	42317396	0.9	0.9	0.9	-0.5394166666666667	0.9
chr17	64399538	0.9	0.9	0.9	-0.5413333333333334	0.9
chr3	31799526	0.9	0.9	0.9	-0.5808333333333333	0.9
chr16	57134098	0.9	0.9	0.9	-0.5399166666666666	0.9
chr22	39918297	0.9	0.9	0.9	-0.56375	0.9
chr3	7332816	0.9	0.9	0.9	-0.5585833333333334	0.9
chr7	18877016	0.9	0.9	0.9	-0.6798333333333333	0.9
chr6	29725756	0.9	0.9	0.9	-0.56325	0.9
chr19	41896458	0.9	0.9	0.9	-0.5900833333333333	0.9
chr9	408898	0.9	0.9	0.9	-0.540875	0.9
chr9	89479570	0.9	0.9	0.9	-0.5560833333333334	0.9
chr11	66316069	0.9	0.9	0.9	-0.5356666666666666	0.9
chr6	127813524	0.9	0.9	0.9	-0.588	0.9
chr2	86825929	0.9	0.9	0.9	-0.7244166666666667	0.9
chr12	4276228	0.9	0.9	0.9	-0.6410833333333334	0.9
chr2	86808946	0.9	0.9	0.9	-0.5389166666666667	0.9
chr2	86809272	0.9	0.9	0.9	-0.53775	0.9
chr22	20550968	0.9	0.9	0.9	-0.5783333333333334	0.9
chr20	31641482	0.9	0.9	0.9	-0.595	0.9
chr7	134992942	0.9	0.9	0.9	-0.5695833333333333	0.9
chr2	187432922	0.9	0.9	0.9	-0.58825	0.9
chr11	67406961	0.9	0.9	0.9	-0.59475	0.9
chr16	29810109	0.9	0.9	0.9	-0.5766666666666667	0.9
chr7	147415380	0.9	0.9	0.9	-0.5450833333333334	0.9
chr1	205320552	0.9	0.9	0.9	-0.5635833333333333	0.9
chr8	27309851	0.9	0.9	0.9	-0.5479166666666666	0.9
chr7	134992919	0.9	0.9	0.9	-0.5502499999999999	0.9
chr7	28581443	0.9	0.9	0.9	-0.649	0.9
chr4	40229547	0.9	0.9	0.9	-0.5580833333333333	0.9
chr8	86936521	0.9	0.9	0.9	-0.5634166666666667	0.9
chr1	42957392	0.9	0.9	0.9	-0.6168333333333333	0.9
chr22	39939800	0.9	0.9	0.9	-0.5354166666666667	0.9
chr8	87326208	0.9	0.9	0.9	-0.5445	0.9
chr1	40389103	0.9	0.9	0.9	-0.5527916666666667	0.9
chr22	18106421	0.9	0.9	0.9	-0.565375	0.9
chr4	17658104	0.9	0.9	0.9	-0.6186666666666667	0.9
chr15	29039625	0.9	0.9	0.9	-0.6467916666666667	0.9
chr1	40389174	0.9	0.9	0.9	-0.5722499999999999	0.9
chr11	118200982	0.9	0.9	0.9	-0.5955833333333334	0.9
chr17	64393167	0.9	0.9	0.9	-0.5588333333333333	0.9
chr2	86786116	0.9	0.9	0.9	-0.7179166666666666	0.9
chr14	57493634	0.9	0.9	0.9	-0.5364166666666667	0.9
chr1	24964206	0.9	0.9	0.9	-0.53925	0.9
chr22	39939377	0.9	0.9	0.9	-0.6265833333333334	0.9
chr10	14692621	0.9	0.9	0.9	-0.5582499999999999	0.9
chr3	191318703	0.9	0.9	0.9	-0.5576666666666668	0.9
chr17	80746382	0.9	0.9	0.9	-0.5706666666666667	0.9
chr12	122167375	0.9	0.9	0.9	-0.5464166666666668	0.9
chrX	104635247	0.9	0.9	0.9	-0.5475833333333333	0.9
chrX	20241859	0.9	0.9	0.9	-0.5467083333333334	0.9
chr2	160404400	0.9	0.9	0.9	-0.5835	0.9
chr2	241112978	0.9	0.9	0.9	-0.5365833333333333	0.9
chr17	7411966	0.9	0.9	0.9	-0.5345833333333333	0.9
chr17	37722904	0.9	0.9	0.9	-0.5394166666666667	0.9
chr17	65042592	0.9	0.9	0.9	-0.6664166666666667	0.9
chr12	103482672	0.9	0.9	0.9	-0.5772499999999999	0.9
chr3	120756234	-0.9943333333333332	0.9	0.9	0.9	0.9
chr6	152152316	-0.9930833333333332	0.9	0.9	0.9	0.9
chr14	67700916	-0.9916666666666668	0.9	0.9	0.9	0.9
chr6	45365289	-0.9925833333333334	0.9	0.9	0.9	0.9
chr3	196688239	-0.99125	0.9	0.9	0.9	0.9
chr1	40080133	-0.9906666666666668	0.9	0.9	0.9	0.9
chr6	15596374	-0.9898333333333332	0.9	0.9	0.9	0.9
chr7	127781286	-0.9885833333333334	0.9	0.9	0.9	0.9
chr17	51089032	-0.9908333333333332	0.9	0.9	0.9	0.9
chr3	183854433	-0.9893333333333334	0.9	0.9	0.9	0.9
chr12	100320112	-0.991	0.9	0.9	0.9	0.9
chr1	165671635	-0.9917083333333332	0.9	0.9	0.9	0.9
chr9	71744123	-0.98925	0.9	0.9	0.9	0.9
chr20	37701837	-0.9890833333333332	0.9	0.9	0.9	0.9
chr5	172887138	-0.9920833333333332	0.9	0.9	0.9	0.9
chr17	18297419	-0.99025	0.9	0.9	0.9	0.9
chr10	112715131	-0.9880416666666668	0.9	0.9	0.9	0.9
chr6	15596369	-0.98525	0.9	0.9	0.9	0.9
chr10	84392453	-0.993375	0.9	0.9	0.9	0.9
chr19	10805675	-0.986	0.9	0.9	0.9	0.9
chr10	74632058	-0.9836666666666666	0.9	0.9	0.9	0.9
chr16	3591052	-0.98325	0.9	0.9	0.9	0.9
chr13	21434809	-0.9835416666666668	0.9	0.9	0.9	0.9
chr16	21652570	-0.9856666666666668	0.9	0.9	0.9	0.9
chr2	26081789	-0.9853333333333332	0.9	0.9	0.9	0.9
chr2	165898591	-0.9873333333333332	0.9	0.9	0.9	0.9
chr3	196056086	-0.9825833333333334	0.9	0.9	0.9	0.9
chr1	246158486	-0.982875	0.9	0.9	0.9	0.9
chr18	3747472	-0.98375	0.9	0.9	0.9	0.9
chr12	923651	-0.9880833333333332	0.9	0.9	0.9	0.9
chr11	62816808	-0.9834583333333332	0.9	0.9	0.9	0.9
chr11	45960527	-0.9820833333333334	0.9	0.9	0.9	0.9
chr7	931493	-0.9815833333333334	0.9	0.9	0.9	0.9
chr6	106562187	-0.9829166666666668	0.9	0.9	0.9	0.9
chr11	62343990	-0.9819166666666668	0.9	0.9	0.9	0.9
chr12	26275433	-0.9825	0.9	0.9	0.9	0.9
chr3	114697651	-0.983	0.9	0.9	0.9	0.9
chr6	28917857	-0.9851666666666666	0.9	0.9	0.9	0.9
chr5	107893930	-0.9811666666666669	0.9	0.9	0.9	0.9
chr7	28083758	-0.981	0.9	0.9	0.9	0.9
chr1	212752514	-0.985875	0.9	0.9	0.9	0.9
chr7	100379539	-0.9820833333333332	0.9	0.9	0.9	0.9
chr7	6434018	-0.982	0.9	0.9	0.9	0.9
chr17	614999	-0.9849166666666668	0.9	0.9	0.9	0.9
chr19	19049627	-0.9822499999999998	0.9	0.9	0.9	0.9
chr4	7060657	-0.98	0.9	0.9	0.9	0.9
chr3	45629020	-0.98175	0.9	0.9	0.9	0.9
chr2	196985760	-0.9809166666666668	0.9	0.9	0.9	0.9
chr19	11093543	-0.982	0.9	0.9	0.9	0.9
chr16	11700419	-0.9795	0.9	0.9	0.9	0.9
chr4	7060659	-0.9802500000000002	0.9	0.9	0.9	0.9
chr10	35454057	-0.9808333333333332	0.9	0.9	0.9	0.9
chr1	155764194	-0.9840833333333332	0.9	0.9	0.9	0.9
chr3	151322610	-0.9864166666666668	0.9	0.9	0.9	0.9
chr10	74632050	-0.9819166666666664	0.9	0.9	0.9	0.9
chr4	38073799	-0.9809166666666664	0.9	0.9	0.9	0.9
chr10	71846196	-0.9814166666666668	0.9	0.9	0.9	0.9
chr12	48336372	-0.9789166666666668	0.9	0.9	0.9	0.9
chr6	118581888	-0.97925	0.9	0.9	0.9	0.9
chr5	169875583	-0.9805833333333333	0.9	0.9	0.9	0.9
chr17	17308522	-0.9816666666666668	0.9	0.9	0.9	0.9
chr6	18172086	-0.9855833333333334	0.9	0.9	0.9	0.9
chr11	35212883	-0.97975	0.9	0.9	0.9	0.9
chr19	49515794	-0.97975	0.9	0.9	0.9	0.9
chr13	50715521	-0.9790833333333332	0.9	0.9	0.9	0.9
chr17	40275623	-0.9785	0.9	0.9	0.9	0.9
chr10	68038863	-0.9788333333333334	0.9	0.9	0.9	0.9
chr12	31687672	-0.9785833333333334	0.9	0.9	0.9	0.9
chr14	89499179	-0.9795833333333334	0.9	0.9	0.9	0.9
chr19	40363935	-0.9781666666666666	0.9	0.9	0.9	0.9
chr17	68313633	-0.9910833333333332	0.9	0.9	0.9	0.9
chr16	4623701	-0.9805833333333334	0.9	0.9	0.9	0.9
chr6	11350626	-0.98	0.9	0.9	0.9	0.9
chr11	9162267	-0.9810833333333334	0.9	0.9	0.9	0.9
chr3	130997457	-0.9803333333333334	0.9	0.9	0.9	0.9
chr2	62015560	-0.9790000000000001	0.9	0.9	0.9	0.9
chr1	180402545	-0.97875	0.9	0.9	0.9	0.9
chr1	150613162	-0.9812916666666668	0.9	0.9	0.9	0.9
chr20	5146113	-0.9775833333333332	0.9	0.9	0.9	0.9
chr13	50715559	-0.9800833333333334	0.9	0.9	0.9	0.9
chr12	64750021	-0.9791666666666666	0.9	0.9	0.9	0.9
chr1	220882447	-0.9798333333333332	0.9	0.9	0.9	0.9
chr17	42206380	-0.9778333333333332	0.9	0.9	0.9	0.9
chr12	131985311	-0.9789166666666664	0.9	0.9	0.9	0.9
chr6	99559253	-0.9778333333333332	0.9	0.9	0.9	0.9
chr17	61130520	-0.9815	0.9	0.9	0.9	0.9
chr12	123941674	-0.9805	0.9	0.9	0.9	0.9
chr17	31372601	-0.98	0.9	0.9	0.9	0.9
chr17	614743	-0.98225	0.9	0.9	0.9	0.9
chr8	124715133	-0.9775	0.9	0.9	0.9	0.9
chr8	29067672	-0.9803333333333332	0.9	0.9	0.9	0.9
chr7	18647821	-0.9815833333333333	0.9	0.9	0.9	0.9
chr1	28159773	-0.9808333333333332	0.9	0.9	0.9	0.9
chr16	1938447	-0.97675	0.9	0.9	0.9	0.9
chr9	134371865	-0.9773333333333332	0.9	0.9	0.9	0.9
chr1	181061691	-0.9793333333333334	0.9	0.9	0.9	0.9
chr3	48528334	-0.9778333333333336	0.9	0.9	0.9	0.9
chr10	103284293	-0.9789166666666668	0.9	0.9	0.9	0.9
chr15	79898963	-0.9776666666666668	0.9	0.9	0.9	0.9
chr20	6008305	-0.9825	0.9	0.9	0.9	0.9
chr8	141138079	-0.9786666666666668	0.9	0.9	0.9	0.9
chr10	97374695	-0.9770833333333334	0.9	0.9	0.9	0.9
chr3	43695595	-0.9820416666666668	0.9	0.9	0.9	0.9
chr12	14976910	-0.9781666666666666	0.9	0.9	0.9	0.9
chr19	5947481	-0.98275	0.9	0.9	0.9	0.9
chr1	46587287	-0.98025	0.9	0.9	0.9	0.9
chr12	123941679	-0.9795	0.9	0.9	0.9	0.9
chr1	154433658	-0.9775	0.9	0.9	0.9	0.9
chr14	89357843	-0.9849166666666668	0.9	0.9	0.9	0.9
chr14	31409897	-0.9784166666666668	0.9	0.9	0.9	0.9
chr3	45622010	-0.9794166666666666	0.9	0.9	0.9	0.9
chr1	97905726	-0.9800833333333332	0.9	0.9	0.9	0.9
chr2	23768361	-0.9775833333333334	0.9	0.9	0.9	0.9
chr9	128227302	-0.9770833333333334	0.9	0.9	0.9	0.9
chr7	74775756	-0.979125	0.9	0.9	0.9	0.9
chr5	172887159	-0.9756666666666668	0.9	0.9	0.9	0.9
chr5	14491745	-0.9805	0.9	0.9	0.9	0.9
chr19	2092688	-0.9783333333333334	0.9	0.9	0.9	0.9
chr6	149766668	-0.9785	0.9	0.9	0.9	0.9
chr14	55127298	-0.9780833333333332	0.9	0.9	0.9	0.9
chr22	38550398	-0.9804166666666666	0.9	0.9	0.9	0.9
chr20	32228367	-0.9779166666666668	0.9	0.9	0.9	0.9
chr17	42023874	-0.97825	0.9	0.9	0.9	0.9
chr13	46353010	-0.982	0.9	0.9	0.9	0.9
chr4	83570534	-0.9755	0.9	0.9	0.9	0.9
chr1	180858154	-0.9809166666666668	0.9	0.9	0.9	0.9
chr2	69927401	-0.97575	0.9	0.9	0.9	0.9
chr9	124970843	-0.9754166666666668	0.9	0.9	0.9	0.9
chr17	77100108	-0.9775	0.9	0.9	0.9	0.9
chr17	615244	-0.9791666666666669	0.9	0.9	0.9	0.9
chr2	64742861	-0.9761666666666666	0.9	0.9	0.9	0.9
chr17	77100093	-0.9763333333333334	0.9	0.9	0.9	0.9
chr3	188702355	-0.9801666666666669	0.9	0.9	0.9	0.9
chr14	68599358	-0.9805	0.9	0.9	0.9	0.9
chr21	34513336	-0.9801666666666669	0.9	0.9	0.9	0.9
chr8	66787625	-0.9776666666666666	0.9	0.9	0.9	0.9
chr3	45622039	-0.9794583333333334	0.9	0.9	0.9	0.9
chr11	74022779	-0.97825	0.9	0.9	0.9	0.9
chr2	46974699	-0.9793333333333332	0.9	0.9	0.9	0.9
chr3	151319065	-0.9770833333333332	0.9	0.9	0.9	0.9
chr6	16728323	-0.9756666666666668	0.9	0.9	0.9	0.9
chr6	5525350	-0.9754166666666666	0.9	0.9	0.9	0.9
chr6	5658203	-0.9814166666666666	0.9	0.9	0.9	0.9
chr19	8484395	-0.98125	0.9	0.9	0.9	0.9
chr2	48346338	-0.9746666666666666	0.9	0.9	0.9	0.9
chr8	141138125	-0.9749166666666664	0.9	0.9	0.9	0.9
chr8	27337621	-0.9770833333333332	0.9	0.9	0.9	0.9
chr11	18278085	-0.9804166666666668	0.9	0.9	0.9	0.9
chr17	690029	-0.97475	0.9	0.9	0.9	0.9
chr8	47384376	-0.9746666666666666	0.9	0.9	0.9	0.9
chr17	44043686	-0.9773333333333334	0.9	0.9	0.9	0.9
chr1	39310247	-0.97475	0.9	0.9	0.9	0.9
chr17	68313780	-0.9749166666666668	0.9	0.9	0.9	0.9
chr17	31373939	-0.9821666666666669	0.9	0.9	0.9	0.9
chr1	43813053	-0.977375	0.9	0.9	0.9	0.9
chr3	48528365	-0.9805833333333334	0.9	0.9	0.9	0.9
chr12	124382000	-0.9756666666666668	0.9	0.9	0.9	0.9
chr17	64112345	-0.9759166666666668	0.9	0.9	0.9	0.9
chr2	127705366	-0.9746666666666666	0.9	0.9	0.9	0.9
chr11	74018815	-0.9750833333333334	0.9	0.9	0.9	0.9
chr19	49515776	-0.9746666666666668	0.9	0.9	0.9	0.9
chr7	75954051	-0.9741666666666668	0.9	0.9	0.9	0.9
chr15	85005867	-0.9751666666666664	0.9	0.9	0.9	0.9
chr13	32000712	-0.9763333333333334	0.9	0.9	0.9	0.9
chr2	69704506	-0.9751666666666668	0.9	0.9	0.9	0.9
chr17	77100119	-0.9766666666666668	0.9	0.9	0.9	0.9
chr12	71649655	-0.9748333333333334	0.9	0.9	0.9	0.9
chr5	133468857	-0.9874166666666668	0.9	0.9	0.9	0.9
chr9	113188258	-0.975	0.9	0.9	0.9	0.9
chr5	14587222	-0.9774166666666668	0.9	0.9	0.9	0.9
chr8	27400180	-0.9745	0.9	0.9	0.9	0.9
chr13	50715512	-0.9781666666666669	0.9	0.9	0.9	0.9
chr10	124680702	-0.97375	0.9	0.9	0.9	0.9
chr5	14587287	-0.9763333333333334	0.9	0.9	0.9	0.9
chr17	66431616	-0.974	0.9	0.9	0.9	0.9
chr22	46602197	-0.975	0.9	0.9	0.9	0.9
chr8	125230472	-0.9865	0.9	0.9	0.9	0.9
chr14	75283000	-0.9725	0.9	0.9	0.9	0.9
chr3	45635853	-0.9734166666666668	0.9	0.9	0.9	0.9
chr12	118361982	-0.9773333333333334	0.9	0.9	0.9	0.9
chr17	42367195	-0.9810833333333332	0.9	0.9	0.9	0.9
chr3	4828373	-0.97725	0.9	0.9	0.9	0.9
chr2	135953121	-0.9790833333333332	0.9	0.9	0.9	0.9
chr2	111699835	-0.97575	0.9	0.9	0.9	0.9
chr14	59337526	-0.973	0.9	0.9	0.9	0.9
chr10	103110073	-0.9765833333333334	0.9	0.9	0.9	0.9
chr5	149865976	-0.9723333333333334	0.9	0.9	0.9	0.9
chr6	110739233	-0.974	0.9	0.9	0.9	0.9
chr6	36484808	-0.974	0.9	0.9	0.9	0.9
