CD4	CD8	nB	NK	PC	Mn	iDC	mDC	M1	M0	mNeu	M2	cB
17.275779	3.049411	2.136588	6.392445	8.884561	14.443611	2.043344	7.592284	0.1	15.960816	5.021832	2.608065	14.491263
8.449253	6.868177	12.56534	7.402835	3.150326	3.284718	13.651302	14.968895	0.1	3.449917	0.050842	13.784759	12.273635
7.021623	14.282684	11.849266	0.199845	1.462767	13.259013	11.365645	13.260551	0.1	6.249393	3.568323	3.531133	13.849756
3.23198	5.877687	12.109328	5.435108	11.376983	2.635883	8.509702	14.140802	0.1	13.192859	2.664073	9.77221	10.953385
11.689908	9.424288	0.6989	4.665216	5.940846	15.045029	5.698833	6.116473	0.215443	3.012375	11.966248	14.314084	11.212357
5.915766	0.911664	12.744946	7.45595	6.171335	8.733934	5.469494	14.859868	0.215443	13.731144	8.232201	13.865893	1.69236
8.30725	16.475489	0.157991	7.879873	9.119603	3.384631	10.022793	13.447961	0.215443	6.838174	7.910356	2.063294	14.177142
6.030205	8.919142	11.841033	8.693692	8.72959	12.288214	7.058393	1.81753	0.215443	11.42758	5.635006	10.145175	7.198997
11.29937	12.668774	1.9249	15.114616	3.321376	6.213416	12.470571	4.428104	0.215443	16.085176	7.567179	8.494365	0.196711
7.286077	2.3107	3.236299	2.822594	12.534322	6.367157	13.558198	6.600513	0.464159	8.820222	13.468157	12.889133	9.642468
10.617942	8.770878	0.706449	10.790038	3.154213	13.639766	5.09566	12.63435	0.464159	7.634598	4.074602	18.509974	3.907371
5.79751	4.996967	6.538916	14.176683	10.312148	4.043749	5.46535	13.551822	0.464159	5.729309	7.201638	16.043354	5.678394
14.981466	3.184333	15.613772	10.584853	8.98882	7.777195	7.381323	3.425133	0.464159	0.079835	6.870236	7.962223	12.686653
12.531828	9.426514	6.961792	0.984025	9.125224	6.844666	14.737453	5.81581	0.464159	15.22747	6.020392	1.971992	9.888675
5.8849	11.622413	14.280805	2.607699	4.641493	8.347527	8.934163	7.482928	1.0	9.310909	10.326125	5.368446	10.192591
11.063106	15.459171	12.248479	1.433714	10.002627	5.546449	0.320692	8.751674	1.0	14.872467	2.572476	5.649261	11.079884
1.363524	9.225595	5.868828	14.584645	14.248655	6.760491	2.858982	6.239024	1.0	11.282027	0.360332	14.186605	12.021291
10.338584	6.927071	4.613812	11.47936	1.611859	12.67028	11.264011	6.937765	1.0	12.828271	7.503202	8.757991	4.067793
10.798789	5.564133	11.748211	2.51926	12.620157	7.934677	14.345154	18.506669	1.0	3.947811	4.329439	1.481588	5.204112
3.319094	7.655676	7.063457	10.174478	11.978611	8.150985	11.481109	10.834447	4.504178	0.001	11.786092	2.985593	10.06528
7.6401	11.095109	12.991707	1.043954	6.318521	15.910041	13.225541	4.958984	5.299261	0.001	6.675717	12.400828	2.439236
3.150212	2.989117	6.78546	11.651603	12.035955	9.162306	2.954808	17.277674	13.105711	0.001	12.712271	4.358424	3.815458
13.892882	2.097531	15.938031	8.137651	3.326399	6.459001	8.750926	12.051326	8.045483	0.001	12.109429	4.752339	4.438002
7.283419	0.093161	15.505173	18.058967	1.159533	4.316524	14.740685	2.550252	0.994299	0.001	13.386492	15.879575	6.030919
12.949325	12.157781	3.996778	13.11664	16.188679	9.771541	14.926355	5.06705	3.750845	0.002154	3.329729	0.269728	4.473395
4.050466	1.759229	4.862354	4.932207	3.939682	16.032935	10.279687	15.223035	8.574054	0.002154	15.361739	13.640547	1.34191
10.563919	13.461706	3.601364	2.917128	9.425396	10.915114	5.231321	5.149414	13.916687	0.002154	2.354695	14.107054	8.354048
1.847799	1.193328	4.54604	14.877773	4.073768	13.217894	14.840645	6.567831	14.661579	0.002154	3.580558	12.814866	7.775765
10.799356	4.030658	2.483245	11.53606	10.548985	12.820793	5.937023	8.817242	12.462625	0.002154	11.104552	5.07234	4.384968
8.902907	9.755303	3.669719	4.442417	9.025108	6.360555	8.901052	11.72205	1.551165	0.004642	15.03486	13.439787	7.190433
0.292699	11.343889	13.185914	5.614537	12.125908	3.258376	1.195699	8.531502	3.555695	0.004642	3.692925	18.595569	18.602645
15.411847	6.02648	2.807365	9.182769	11.894888	10.19228	0.358584	11.228019	11.059648	0.004642	0.937177	13.895872	7.00043
12.725277	8.078575	12.81222	11.774872	8.957741	6.284249	0.072557	1.96465	8.033025	0.004642	10.868386	0.994379	17.429427
7.926719	0.072924	9.998742	11.172729	11.799159	6.404386	15.003736	13.782997	5.335621	0.004642	11.760742	0.917566	5.820037
8.758231	13.032259	10.863295	11.762315	10.978396	6.468952	0.429753	7.397998	6.911715	0.01	4.243287	12.156251	6.98755
0.460467	13.960259	12.735354	13.888114	5.963946	13.822346	1.867625	4.888459	1.947622	0.01	3.68674	11.870562	14.898505
13.318545	6.476819	11.702665	1.501364	12.397949	4.205611	7.674446	11.817951	3.895791	0.01	13.175995	1.417512	12.405354
12.196547	4.632535	8.479009	13.92297	1.135501	6.966415	5.164093	2.75483	10.552809	0.01	12.869782	12.381483	8.934025
0.200503	4.703089	4.579436	11.651671	8.907881	10.548608	6.35055	13.962823	11.155605	0.01	10.689656	4.615815	12.624364
11.052614	7.102555	7.748292	5.350131	14.503986	18.243643	7.164762	13.988544	2.553199	0.021544	2.370059	4.538719	5.361952
3.407649	0.642972	12.314986	8.330004	12.061947	3.851445	13.100837	8.554722	14.558639	0.021544	8.318162	1.212964	13.624129
13.307637	14.680747	3.072647	2.944195	16.381177	3.686084	5.099784	2.64823	9.936015	0.021544	15.224711	12.957281	0.03995
4.050448	6.412046	7.564595	12.61087	5.643692	7.132461	12.695908	6.951565	16.75953	0.021544	6.605249	0.015151	13.536942
8.060013	9.936818	3.135124	14.670308	7.686792	5.814766	2.774678	11.88596	3.662293	0.021544	7.772256	15.193525	9.385922
17.495073	10.761011	1.774345	0.53243	9.60338	5.041437	1.675541	11.030678	10.158283	0.046416	8.707615	14.183462	8.990329
20.11005	0.60748	4.951919	7.098001	12.655497	9.505017	4.019231	5.252802	3.935297	0.046416	19.536269	10.818181	1.46384
12.643192	8.019279	13.500344	6.44557	5.601996	10.553015	1.733399	14.684306	8.382337	0.046416	0.298342	2.078628	16.013176
11.56639	10.932486	7.382749	2.845984	5.082304	7.908721	5.647322	10.345995	12.305481	0.046416	10.342028	11.971972	3.622152
13.001597	7.954989	13.501564	0.826013	0.864101	10.222433	13.160909	8.662787	6.75128	0.046416	6.009976	8.190319	10.807617
13.898376	9.006974	12.944172	12.587974	10.389298	8.910687	0.467691	12.714668	0.823263	0.1	0.522815	7.338258	10.295824
2.481522	13.003487	7.383261	4.648389	5.665312	12.505157	8.572843	12.899463	1.448161	0.1	6.437895	12.19553	12.658979
4.887664	0.621897	10.72201	4.795774	15.93471	18.163932	17.069945	9.508392	12.26461	0.1	0.223725	5.13958	0.567761
0.564725	14.456888	23.497172	1.205533	2.183807	5.532792	4.158668	9.365009	4.469192	0.1	14.994923	11.141635	8.329657
16.762776	11.789534	2.502588	9.168234	4.919931	13.514789	3.229222	10.494754	1.991914	0.1	14.150894	10.818161	0.557204
2.962376	7.143325	17.466219	0.852821	11.297256	11.353474	0.326904	15.212437	14.346943	0.215443	1.909145	11.287096	5.626561
18.561668	7.109088	3.480851	12.827016	2.17945	7.062463	7.386675	12.018091	9.930606	0.215443	4.771996	6.419998	8.036655
13.491354	12.646953	1.498772	4.488817	6.052953	9.363993	9.954663	0.731744	6.938385	0.215443	13.076365	7.617966	13.922591
2.904521	12.319258	0.711832	8.022403	6.009267	11.258109	11.613032	8.859971	8.426151	0.215443	12.245238	5.282981	12.131794
3.287502	3.245498	11.097892	15.292431	11.004997	10.154227	16.472713	8.615367	5.335714	0.215443	0.153147	14.230131	0.894936
2.816179	6.783829	6.549662	12.984907	2.945631	9.565699	14.170347	13.781813	3.934236	0.464159	3.117273	15.217043	7.669221
10.675521	8.861435	15.010866	11.943407	7.875403	10.393399	2.992464	6.594399	9.51312	0.464159	2.200694	6.599736	6.875396
9.819274	12.704555	10.22026	11.363207	10.038684	8.947676	0.262559	5.20433	3.579807	0.464159	4.452604	12.767194	10.175692
9.957023	14.934485	12.281726	6.342979	2.56252	13.09277	2.298912	8.046823	13.673186	0.464159	4.946891	11.35799	0.040536
5.437476	4.449466	0.152116	12.588447	14.270887	2.788738	2.273571	15.772279	15.172942	0.464159	10.345554	2.504715	13.77965
14.518776	12.211652	1.032274	5.086321	16.028723	2.985587	4.420572	4.503178	4.876004	1.0	15.889925	0.073813	17.373173
5.958506	7.509778	3.051294	12.882218	14.444653	9.319444	7.827873	13.310694	2.620533	1.0	13.71897	2.871388	5.48465
13.53725	10.530357	2.775246	5.705607	2.325709	15.937113	0.380198	16.087029	10.501039	1.0	4.761277	9.618001	6.841174
11.518366	11.91375	3.260321	3.150813	11.264775	4.552091	10.597879	11.376074	9.727672	1.0	2.676495	8.927698	10.034066
15.967156	9.042994	5.423287	6.434289	5.439387	11.317981	7.556471	6.524104	12.531136	1.0	0.204699	17.124007	1.43449
9.395276	6.389818	9.843384	7.699535	1.449742	4.131812	10.067408	13.835376	12.13696	10.630072	0.001	10.85135	3.568267
9.047251	11.086957	3.958659	13.346774	6.450441	1.768354	10.358948	10.973267	7.824812	0.585104	0.001	10.65445	13.943984
9.754463	10.644572	2.215471	1.858133	17.044345	10.090107	9.902961	5.517376	7.286133	5.360924	0.001	16.26046	4.064055
5.626518	3.127736	14.513908	13.48154	2.626118	9.339308	12.64337	15.32896	1.419664	4.024371	0.001	15.709885	2.157623
9.067161	0.768947	9.532261	1.272339	11.90858	13.736969	2.647454	4.689381	6.981683	14.303488	0.001	13.174723	11.916014
8.456408	9.285	5.375013	9.177965	6.34336	9.193972	5.875071	6.981185	6.535454	11.790027	0.002154	10.788462	10.195928
2.940951	8.346424	8.229681	5.311832	5.716904	15.714075	9.92522	2.735181	11.608786	1.082397	0.002154	11.935166	16.451228
7.690139	13.630964	11.423218	11.173552	4.642906	3.099715	6.58022	6.795288	0.79503	17.272506	0.002154	14.942692	1.951614
7.612053	11.995064	2.626353	7.496594	11.850267	11.006748	6.921367	9.303009	9.6047	8.844927	0.002154	2.360515	10.376248
2.181285	3.78693	12.392876	2.547517	12.899208	13.216022	7.578406	7.647693	5.16406	14.619221	0.002154	13.543928	4.4207
5.584676	15.366207	15.880594	1.834836	7.586344	5.074902	15.377336	12.575603	12.391801	4.050476	0.004642	2.275532	1.997051
13.674077	4.44072	4.837626	3.611022	7.838461	12.935973	11.927398	6.213744	10.948538	10.800199	0.004642	5.413481	7.35412
3.264964	3.586101	2.340921	11.6461	2.059608	6.865101	12.633885	13.185871	2.040356	6.001232	0.004642	8.886093	27.485126
7.511979	10.764287	2.922047	9.853478	7.70576	10.93642	3.456754	14.387463	5.76491	12.791829	0.004642	1.672972	12.227461
10.629052	9.589173	11.474332	7.941139	11.659345	5.665185	9.469578	4.729641	10.846016	7.38923	0.004642	2.597767	8.004898
12.459201	11.156957	5.58223	8.323182	11.719922	8.858239	3.350048	7.009362	4.413899	3.214009	0.01	10.303578	13.599373
6.830924	11.987555	10.037121	10.072144	13.499378	0.703591	5.45692	8.377637	8.890413	4.911487	0.01	13.959722	5.26311
6.809548	3.501495	7.527835	2.371074	8.242125	2.297509	10.514514	12.093345	2.780021	15.560738	0.01	13.715405	14.576392
13.418404	10.56069	9.265786	5.618707	1.376952	11.928438	6.770581	13.982132	4.22111	7.415063	0.01	3.545609	11.886529
13.870647	11.989047	4.973214	8.977959	9.535895	4.725596	1.514569	0.23243	14.701087	4.761706	0.01	15.322317	9.385534
1.916686	8.605185	13.698987	14.711924	2.225971	5.428458	12.34769	13.29857	7.815255	0.565556	0.021544	5.148261	14.215912
1.075108	14.967832	7.657831	7.913407	1.597434	15.816276	6.475662	7.296139	7.046842	10.092938	0.021544	10.265376	9.773611
16.564198	8.881517	7.084612	3.959687	4.801768	12.248291	9.667978	13.815234	8.312078	3.571147	0.021544	2.02604	9.045904
14.493092	8.914741	9.515229	6.048323	6.80029	10.690681	8.509189	1.061085	0.800892	13.284328	0.021544	8.97491	10.885698
6.634813	11.045007	4.337407	3.210174	15.584548	1.379126	9.169545	10.068861	11.88297	12.248668	0.021544	7.671816	6.745521
5.301517	8.426438	12.168693	14.552538	0.002579	4.348945	15.966358	4.899467	6.625873	6.998268	0.046416	6.046635	14.616273
14.447307	17.312408	10.905282	7.651118	4.881355	8.296762	0.855582	6.77754	10.635081	2.622366	0.046416	5.824677	9.744107
4.581049	3.439081	5.920665	5.953858	14.085491	12.00765	8.210106	5.90077	13.854495	5.99225	0.046416	12.466125	7.542045
10.414086	8.832863	7.646788	9.809165	12.687541	3.611573	9.188685	1.060492	11.90736	9.657595	0.046416	3.486679	11.650758
7.164577	17.715588	4.804362	16.650225	13.453779	0.051182	2.655888	12.124158	4.081199	8.735915	0.046416	11.190671	1.326041
8.821285	9.355733	10.465799	0.156036	10.765345	6.290366	13.057717	4.033457	11.850534	11.946985	0.1	2.996743	10.159999
3.820139	5.405164	5.979109	6.903968	8.387574	8.633067	11.200111	8.974269	11.962083	12.527872	0.1	12.228648	3.877995
5.297219	6.837507	6.15561	9.614206	11.828767	8.028524	2.38829	12.122185	14.188693	12.0801	0.1	7.999455	3.359444
9.800332	2.254585	11.18198	6.883728	9.50131	7.174335	16.246811	15.085918	13.872031	1.392575	0.1	2.807598	3.698796
6.826938	5.794081	11.650441	5.48922	11.946569	1.250966	11.226522	3.335077	13.354505	12.593921	0.1	7.880831	8.550929
13.467126	11.736608	11.924228	1.679329	5.3034	5.539025	1.735614	6.131712	8.876153	17.084218	0.215443	14.101444	2.205701
14.467781	9.251717	13.174945	2.405263	0.192004	7.861311	10.417887	6.938039	13.328807	14.120749	0.215443	2.550028	5.076027
4.824854	15.748913	10.843289	8.994205	0.860936	9.735595	2.207822	1.002623	10.323964	12.355321	0.215443	15.433346	7.453689
9.629942	4.372572	4.786782	3.072138	14.522582	10.959856	7.984757	11.685638	7.27751	14.58411	0.215443	3.594856	7.313814
7.932571	10.635653	14.282996	11.707727	3.646582	4.355927	11.6919	10.734951	13.766045	7.955749	0.215443	1.705836	1.368619
7.15145	2.006744	8.222854	7.225871	16.142954	0.415723	17.117313	0.866976	16.318537	11.533644	0.464159	4.758904	7.77487
7.79218	13.821879	0.863745	3.299712	12.05367	5.326288	14.304482	14.905743	1.545261	3.975413	0.464159	10.564561	11.082906
11.391098	1.551175	9.621478	4.749328	8.62874	13.337713	12.825185	0.373908	7.954155	4.36505	0.464159	11.959264	12.778747
12.947605	7.614101	0.145752	11.413412	5.981204	10.029335	3.50142	14.746968	3.573316	12.353014	0.464159	11.391225	5.838489
10.467721	6.565976	5.059992	13.132216	12.553169	10.742117	9.603654	12.835058	6.651898	0.909011	0.464159	1.06171	9.953317
2.498368	13.99826	14.019552	10.149158	10.349303	12.540688	3.525714	7.529415	1.730521	5.683178	1.0	4.00989	12.965954
7.95666	4.122172	4.366041	8.241045	1.581495	13.415886	8.14285	10.877444	9.243214	12.253725	1.0	7.90558	10.893888
16.354953	3.753329	1.545375	5.584139	3.523493	12.893566	3.205733	15.849368	7.928792	16.147438	1.0	11.980743	0.233071
10.915191	13.415276	1.023521	12.732042	12.427979	0.798276	2.96515	8.450102	11.800174	2.428054	1.0	7.775841	14.268393
5.181536	12.386308	1.058426	14.013463	3.131556	8.308574	13.846729	4.518156	4.769163	17.44717	1.0	8.833067	5.505851
13.241321	4.679981	4.100253	11.439313	3.328266	13.891613	11.631082	14.671021	4.092645	1.358981	9.33851	0.001	8.226015
18.284334	15.366125	5.791127	0.608892	4.156854	1.167027	11.088223	17.036704	6.69814	10.346379	6.847653	0.001	2.607541
5.300071	13.510367	0.212623	12.551083	9.417891	9.564334	1.818644	9.325801	7.505677	11.67048	7.355627	0.001	11.766401
7.216357	0.857734	0.937611	11.09278	3.606408	4.500135	11.095999	13.795014	14.201707	14.264118	6.986604	0.001	11.444534
13.447905	0.018743	12.750274	10.048344	14.061241	11.940821	13.7033	0.936773	11.827303	0.011753	10.510758	0.001	0.741785
10.904871	5.926026	10.525047	8.309606	13.340453	8.591926	7.245518	5.393789	9.179492	1.074134	12.807833	0.002154	6.69915
10.460007	4.739072	14.352245	10.555901	6.94218	5.945889	5.36437	9.126941	7.067717	5.522647	7.168199	0.002154	12.752677
0.821653	4.122347	17.49426	2.499682	3.077231	16.149387	7.941625	2.327806	9.548696	15.462994	6.900457	0.002154	13.651707
8.277931	10.704013	9.55251	9.424257	1.332419	16.153098	0.806946	4.537597	14.629647	17.239794	5.026909	0.002154	2.312726
11.806569	9.59874	10.444684	15.197622	3.961257	1.13042	3.240683	1.863213	12.774934	0.152154	18.263294	0.002154	11.564276
9.866695	13.972544	6.211544	8.573654	14.007585	3.828553	13.942594	8.796429	5.932489	7.29333	2.806561	0.004642	4.763382
1.938315	10.438407	15.980922	1.244259	7.673634	8.836238	1.433399	5.058481	16.236684	8.467212	8.05536	0.004642	14.632445
7.207632	0.238801	13.000682	5.949296	10.523286	14.257659	3.521174	5.316042	11.156759	4.670644	12.823295	0.004642	11.330088
12.75947	5.794686	6.956069	5.872979	9.146006	9.900341	3.455537	9.869527	10.586084	1.352949	9.183711	0.004642	15.117999
13.075542	12.095785	7.077179	9.790678	8.467097	8.343946	3.347755	10.867298	11.386259	2.289029	2.866253	0.004642	10.388538
7.495292	5.347241	5.317329	11.556511	9.9539	5.728726	11.392866	7.500602	9.746553	4.929899	9.729723	0.01	11.291358
7.893032	2.364764	6.910287	2.971172	11.3766	8.228179	2.05802	10.937926	13.409489	11.361426	11.047834	0.01	11.431271
9.394518	7.52683	7.639562	12.08811	10.723739	0.73114	10.613915	8.987963	11.859321	12.549293	1.000775	0.01	6.874834
13.559453	1.820302	17.966299	19.455709	0.003296	10.298559	0.629013	13.672789	5.468107	12.127608	4.254464	0.01	0.734402
3.715047	6.316942	7.414453	15.115511	5.121174	7.403401	14.170338	15.623082	8.739941	6.095818	3.634427	0.01	6.639865
13.925802	9.806298	7.991361	13.234948	2.5701	14.36041	7.208517	2.105343	3.540023	5.784798	6.174667	0.021544	13.276189
13.176833	21.361529	0.09509	8.508289	20.06416	7.510199	4.283345	3.511204	2.149309	7.792685	1.228768	0.021544	10.297044
14.260704	6.200234	7.253993	12.866135	11.308627	8.468561	9.247368	8.080849	10.917832	0.414734	3.459579	0.021544	7.499838
9.437021	11.000572	12.036792	10.81079	0.645047	11.188804	3.973604	0.372789	13.219418	8.293685	7.677133	0.021544	11.3228
14.784485	18.17192	3.97698	8.228831	3.741171	14.511273	11.786062	0.184149	3.289508	6.770442	9.201305	0.021544	5.332328
7.78176	3.334819	12.746671	9.834517	4.748395	13.652217	12.853012	6.121931	12.441037	7.175375	6.468695	0.046416	2.795155
5.237913	11.934629	7.047283	14.198136	4.791744	10.335394	12.572588	12.853114	3.659735	2.814717	5.175702	0.046416	9.332629
11.224008	4.390106	9.690622	3.425885	11.561533	6.086102	15.888967	12.456564	7.350002	0.122065	6.837706	0.046416	10.920024
6.69065	9.109065	7.022768	8.995677	10.628059	10.905575	1.011893	9.446369	7.498084	10.590985	7.221526	0.046416	10.832935
7.330976	10.234744	3.368121	12.870645	6.221972	1.428003	14.949806	6.983873	13.943214	5.431775	9.047712	0.046416	8.142742
9.887383	4.537705	11.295291	12.452832	4.068432	10.646655	14.711163	1.392484	12.325484	8.923441	0.638674	0.1	9.020454
15.496766	5.089406	8.917249	15.850929	6.94199	4.93577	12.949158	2.776437	7.545827	10.139343	2.425082	0.1	6.832045
3.970086	10.494749	10.793384	9.186617	2.156257	10.010308	6.639186	14.401526	1.771851	4.546378	11.370322	0.1	14.559335
20.801447	0.554907	5.067344	6.020947	17.467661	8.04996	13.625108	0.975671	5.087634	15.905911	5.938169	0.1	0.405241
8.471997	5.551838	1.087484	4.86785	10.639588	9.463005	8.385131	2.282573	13.54274	12.586128	11.287187	0.1	11.734478
13.949267	7.716225	6.135343	0.224381	10.333012	4.635496	11.170782	12.82532	11.308396	6.012634	12.763353	0.215443	2.71035
8.632086	11.091836	7.086461	3.94641	7.393115	10.645546	13.089061	10.596945	0.355374	7.632868	6.092164	0.215443	13.22269
1.247162	3.94057	5.421884	7.233695	10.976578	11.66794	14.876013	14.249872	5.671006	13.980494	8.767096	0.215443	1.752248
3.776776	7.639587	1.42327	11.745643	6.471927	11.476071	10.493733	16.745251	4.570431	4.518506	8.297753	0.215443	12.625609
0.803495	12.065994	11.611658	10.667871	2.263576	11.149193	12.645467	10.196598	6.194658	7.804592	6.711811	0.215443	7.669644
8.42552	2.010385	0.221814	4.842488	1.328211	12.579886	5.709437	6.897707	19.781842	17.794466	7.765186	0.464159	12.178897
13.655191	16.350535	1.117397	4.276203	3.73715	1.395321	9.725983	1.087259	13.284167	15.966192	15.940575	0.464159	2.999867
4.6625	5.586356	12.571149	11.955976	3.042432	4.870644	12.807269	8.10723	12.572877	12.388788	6.019649	0.464159	4.950971
10.462713	11.577035	7.027522	6.898596	6.537704	7.105685	14.930639	6.321181	7.09815	3.476552	10.482232	0.464159	7.617832
9.468182	11.412427	13.962968	5.633488	13.145694	1.374738	2.508692	10.455266	1.546537	4.881964	17.055317	0.464159	8.090568
5.718464	7.319128	14.083656	5.995795	0.713431	8.509058	4.566391	13.440073	15.348468	5.301249	4.999528	1.0	13.00476
11.87563	9.374655	10.233699	7.768802	1.416417	11.890217	1.923622	17.253182	14.950251	2.288898	7.600882	1.0	2.423745
15.37582	9.4513	2.139599	12.696805	2.284328	12.34141	15.546865	13.69771	5.342567	3.543783	4.14819	1.0	2.431623
13.68098	2.905671	10.38089	6.32465	0.839151	4.196841	4.068977	5.953843	16.590788	14.05098	9.278802	1.0	10.728426
9.410483	15.147006	17.609698	2.365727	2.111032	1.28498	16.286244	7.973329	3.62231	11.360732	0.722755	1.0	11.105705
12.926848	13.335797	7.971848	11.044408	1.555833	0.197145	3.295868	12.466001	3.323365	7.714714	17.553642	8.613531	0.001
9.338483	9.466934	4.060994	7.982787	13.101959	5.929282	9.208261	9.569574	13.653105	5.508701	7.411896	4.767025	0.001
11.268416	8.574206	6.379508	9.460064	7.640963	4.648921	6.380461	11.439597	11.265586	8.909706	10.746038	3.285534	0.001
4.416424	0.22846	16.263123	12.002745	2.703639	9.360944	18.695222	4.965928	12.628426	1.889938	2.715085	14.129067	0.001
12.529255	12.987386	7.628841	5.260082	3.513078	12.70363	9.433068	9.518384	12.584512	4.939186	4.526529	4.375047	0.001
8.087596	10.958122	13.131072	10.088164	1.19119	2.801377	5.658774	11.930653	8.777957	9.30862	7.111489	10.952832	0.002154
6.18115	15.231954	6.233027	14.460337	3.587058	16.194888	12.744182	7.111036	3.131859	8.808342	3.559512	2.754501	0.002154
8.571291	7.644861	5.57261	10.871174	13.928033	12.322917	8.541793	4.559972	9.370047	5.032081	0.450666	13.1324	0.002154
13.267974	2.532179	0.505807	16.26371	16.240477	6.544626	7.84207	6.746758	12.126373	1.019102	12.060699	4.848068	0.002154
6.334588	17.935843	8.268238	12.719686	6.761297	5.433979	11.099593	8.274754	0.285812	1.20191	13.816325	7.865822	0.002154
10.172492	8.789608	6.160475	2.086429	5.810429	10.764193	12.165021	8.295568	8.29128	3.277089	13.268638	10.914136	0.004642
7.288197	11.273939	1.897118	13.844442	3.712904	9.275102	15.137257	2.439048	13.192026	7.949235	5.973657	8.012433	0.004642
6.349131	9.370484	3.81786	16.507465	13.464609	0.534927	3.533643	7.657489	20.623877	1.928304	10.804662	5.402907	0.004642
6.431223	10.21113	5.733236	13.317236	3.686833	0.031635	14.655803	11.739211	15.769155	5.357812	5.636118	7.425967	0.004642
6.324318	11.529199	7.321059	0.692641	10.694314	6.50843	4.240364	11.244714	16.163567	14.230419	10.661147	0.385187	0.004642
13.025903	12.059261	7.179517	2.798631	12.515388	2.393276	14.652648	1.276142	10.658823	11.030172	0.543096	11.85714	0.01
5.087089	11.911358	2.910204	13.550239	13.155797	6.568412	9.177199	7.587059	0.265475	10.851173	16.325506	2.600489	0.01
8.012842	8.798501	13.099225	11.801028	2.14014	0.80646	5.761192	11.567437	7.998618	11.0757	11.75677	7.172087	0.01
13.90869	6.251381	10.176242	11.042862	8.970727	12.15515	5.276034	1.638679	11.882499	8.493033	3.365316	6.829388	0.01
9.930194	7.865197	3.960536	8.056794	7.440063	10.991209	4.838738	16.693205	9.320313	8.097235	6.130854	6.665663	0.01
9.507317	10.560636	10.104096	8.426123	5.460995	6.542443	11.095273	10.827911	1.552844	7.411208	11.429766	7.059845	0.021544
7.459263	0.757578	13.00701	1.979974	6.466941	5.007103	10.102393	16.80582	5.499036	12.531838	5.527044	14.834457	0.021544
10.042933	0.620295	13.62813	10.576147	6.994202	16.318741	12.982479	6.516048	0.618957	6.281849	8.071288	7.327388	0.021544
2.600587	6.570527	4.702816	13.889065	17.210065	11.988279	5.989727	4.622614	11.176679	7.091722	2.015551	12.120825	0.021544
14.208601	13.556207	4.682012	4.987633	4.221166	16.431232	14.155011	11.698968	1.896824	6.824388	0.67273	6.643686	0.021544
3.350263	9.365815	14.686721	0.936638	7.571631	7.164129	6.776968	8.96371	9.091579	10.596755	11.754253	9.695122	0.046416
5.452627	4.019118	6.928467	9.017032	6.110508	6.125242	12.949451	14.615421	12.573617	5.94301	13.801874	2.417217	0.046416
8.995312	3.280974	5.677983	9.269447	1.627086	12.487494	2.671636	14.255907	1.74632	16.115436	12.713358	11.112632	0.046416
14.589773	8.332059	9.922982	5.568334	1.656534	6.148726	5.818853	9.456501	19.895518	11.482181	6.858138	0.223984	0.046416
3.155038	5.35277	11.805747	6.328627	13.717474	8.506621	10.992467	11.855605	0.342466	5.31778	12.774292	9.804696	0.046416
11.213144	10.582726	15.185972	3.778589	1.252093	1.76408	14.266403	1.908645	0.74875	14.113754	11.351665	13.734178	0.1
10.574608	4.392793	14.22191	1.054615	8.131467	10.231788	14.631331	3.836	3.984368	11.458582	12.917936	4.464602	0.1
11.311546	3.820827	4.961171	9.556303	9.714351	7.557135	9.419156	4.06402	12.035429	11.379366	6.611579	9.469118	0.1
16.395695	17.698714	6.159311	12.059549	8.26938	13.814962	5.62081	4.688413	2.119548	1.771034	2.417863	8.884722	0.1
6.714178	13.193718	14.916107	4.176838	3.678362	5.821122	4.055378	9.135708	10.143666	4.115159	13.880281	10.069484	0.1
2.659009	0.539688	3.593447	14.717158	7.663956	2.573913	0.131763	17.01968	5.970797	11.895242	17.674108	15.345796	0.215443
11.972366	13.095618	3.371645	1.300907	1.259781	17.297658	6.768995	5.804151	4.95831	14.892779	3.74962	15.312728	0.215443
13.594282	5.582906	11.259259	4.490657	15.152772	1.369313	5.406246	2.224114	0.294025	14.383345	14.633309	11.394327	0.215443
13.385506	7.152142	9.005096	9.168805	14.72632	1.968919	10.270955	9.397718	11.746538	1.218493	0.92492	10.819145	0.215443
11.521799	13.291555	9.235411	8.27375	0.308751	8.018315	5.123306	16.149782	9.645132	4.704052	9.448679	4.064025	0.215443
3.379279	3.58469	16.469747	10.680995	6.357106	4.46137	8.820638	17.271508	7.071543	9.369987	12.063061	0.005918	0.464159
10.877892	16.604204	8.615213	8.557115	2.785403	13.209122	3.273523	3.983387	1.130821	11.017735	15.238279	4.243148	0.464159
9.071399	13.454254	16.374834	7.752915	11.513591	5.383782	13.350992	1.667665	7.345656	7.85528	3.766077	1.999396	0.464159
1.411454	10.485436	13.220701	12.897191	11.933259	0.60091	9.60921	12.425688	6.959853	2.915363	6.925046	10.151729	0.464159
10.715512	6.315002	3.061782	10.101108	1.197413	15.696677	4.118355	14.599839	5.957048	13.911905	13.851517	0.009684	0.464159
6.557983	8.740934	5.522062	12.33378	4.563039	12.589723	2.795435	3.551206	12.09023	13.021357	11.243103	5.991148	1.0
9.281456	9.200233	11.060095	7.144954	8.817159	8.032992	1.681628	13.518838	6.731034	13.174219	5.737729	4.619665	1.0
