chrom	start	end	NaiveCD4-Bcell	NaiveCD4-Myloid	NaiveCD4-NK	NaiveCD4-NaiveCD8	NaiveCD4-PMNlike	NaiveCD4-Tregs	NaiveCD4-cm4	NaiveCD4-cm8	NaiveCD4-ed8	NaiveCD4-em4	NaiveCD4-em8	Minimum delta	Maximum delta	Average delta	NaiveCD4	NaiveCD8	nB	NK	PC	Mono	M0	M1	M2	iDC	mDC	PMN	cm8	em8	Eo	Tregs	em4	ed8	Mg	cm4	Er	mB	(Minimum delta+Average delta)/2	Minimum delta rank	Average delta rank	(Minimum delta rank+Average delta rank)/2	OwnGroup_avg_delta	OtherGroup_avg_delta	OwnGroup_avg_delta rank	OtherGroup_avg_delta rank	(OwnGroup_avg_delta rank+OtherGroup_avg_delta rank)/2	(OwnGroup_avg_delta rank+Average delta rank)/2	Methylation rank	(Methylation rank+OtherGroup_avg_delta rank+OwnGroup_avg_delta rank)/3	(Methylation rank+Average delta rank+OwnGroup_avg_delta rank)/3	(Methylation rank+Average delta rank+Minimum delta rank)/3
chr1	2233030	2233032	0.833	0.21037499999999992	0.8473333333333334	0.3976666666666667	0.2953333333333333	0.106	0.038499999999999986	0.6000000000000001	0.802	0.2955	0.7730000000000001	0.038499999999999986	0.8473333333333334	0.4726098484848486	0.08700000000000001	0.4846666666666668	0.9109999999999999	0.9343333333333332	0.9406666666666668	0.2896666666666667	0.385	0.39233333333333337	0.26666666666666666	0.15849999999999995	0.22000000000000008	0.08800000000000001	0.687	0.8600000000000001	0.059000000000000004	0.193	0.3825	0.889	0.8435	0.1255	0.6859999999999999	0.9025	0.2555549242424243	14412.0	3777.0	9094.5	0.48250000000000004	0.44623611111111106	2067.0	10659.0	6363.0	2922.0	565.0	4430.333333333333	2136.3333333333335	6251.333333333333
chr1	2233583	2233585	0.12054166666666676	0.07079166666666692	0.12566666666666682	0.07100000000000006	0.052777777777777916	0.07516666666666671	0.025166666666666667	0.10016666666666683	0.13966666666666672	0.03266666666666673	0.1086666666666668	0.025166666666666667	0.13966666666666672	0.08384343434343446	0.8243333333333333	0.8953333333333333	0.9176666666666669	0.95	0.9626666666666668	0.8853333333333334	0.9343333333333332	0.9136666666666668	0.871	0.8945000000000001	0.86	0.8846666666666666	0.9245	0.9329999999999999	0.9129999999999999	0.8995	0.857	0.9640000000000001	0.8454999999999999	0.8494999999999999	0.8614999999999999	0.959	0.05450505050505056	17635.0	75165.0	46400.0	0.08477083333333342	0.08137037037037054	51594.0	66868.0	59231.0	63379.5	5311.0	41257.666666666664	44023.333333333336	32703.666666666668
chr1	2233883	2233885	0.4783333333333333	0.4776458333333332	0.6536666666666666	0.4613333333333333	0.467111111111111	0.016333333333333342	0.04833333333333331	0.4723333333333333	0.6338333333333332	0.13483333333333328	0.4963333333333333	0.016333333333333342	0.6536666666666666	0.3945536616161616	0.12866666666666668	0.59	0.8133333333333334	0.7823333333333333	0.512	0.695	0.5603333333333333	0.634	0.637	0.5594999999999999	0.5015	0.4413333333333333	0.601	0.625	0.3775	0.14500000000000002	0.2635	0.7625	0.8	0.177	0.8414999999999999	0.44	0.2054434974747475	20378.0	7264.0	13821.0	0.364625	0.4743634259259258	5774.0	9831.0	7802.5	6519.0	833.0	5479.333333333333	4623.666666666667	9491.666666666666
chr1	2233887	2233889	0.6490416666666667	0.5232916666666667	0.7066666666666667	0.4076666666666667	0.4623333333333334	0.13216666666666665	0.05066666666666665	0.4221666666666668	0.8226666666666667	0.25566666666666665	0.5576666666666666	0.05066666666666665	0.8226666666666667	0.4536363636363637	0.09533333333333334	0.503	0.8576666666666668	0.802	0.7466666666666667	0.5783333333333333	0.6213333333333334	0.6849999999999999	0.5976666666666667	0.6425000000000001	0.583	0.39033333333333337	0.5175000000000001	0.653	0.396	0.2275	0.35100000000000003	0.9179999999999999	0.7424999999999999	0.146	0.7855000000000001	0.5710000000000001	0.2521515151515152	12109.0	4543.0	8326.0	0.4194166666666667	0.544888888888889	3761.0	7889.0	5825.0	4152.0	617.0	4089.0	2973.6666666666665	5756.333333333333
chr1	2236871	2236873	0.2840416666666665	0.2701666666666667	0.2813333333333333	0.2639999999999999	0.2572222222222221	0.14216666666666666	0.04916666666666658	0.24016666666666664	0.2691666666666665	0.11416666666666665	0.28166666666666673	0.04916666666666658	0.2840416666666665	0.22302398989898986	0.6933333333333334	0.9573333333333331	0.968	0.9746666666666668	0.9763333333333334	0.9773333333333332	0.9836666666666668	0.9736666666666666	0.9433333333333334	0.9425	0.9485	0.974	0.9335	0.975	0.953	0.8355	0.8075	0.9625	0.936	0.7424999999999999	0.9275	0.993	0.13609532828282822	12378.0	21224.0	16801.0	0.20522916666666663	0.2704768518518518	17805.0	18316.0	18060.5	19514.5	4381.0	13500.666666666666	14470.0	12661.0
chr1	2236886	2236888	0.4688333333333334	0.4033958333333335	0.4813333333333333	0.395	0.39833333333333343	0.2053333333333333	0.15133333333333332	0.3068333333333333	0.4193333333333333	0.10383333333333332	0.3353333333333333	0.10383333333333332	0.4813333333333333	0.33353598484848485	0.4636666666666666	0.8586666666666667	0.9473333333333334	0.945	0.9356666666666666	0.8850000000000001	0.899	0.8493333333333334	0.8903333333333333	0.841	0.81	0.7719999999999999	0.7705	0.7989999999999999	0.78	0.669	0.5675	0.883	0.9865	0.615	0.9545	0.9055	0.2186846590909091	5951.0	10965.0	8458.0	0.2997916666666666	0.4235208333333334	9162.0	11342.0	10252.0	10063.5	2824.0	7776.0	7650.333333333333	6580.0
chr1	2236889	2236891	0.4478749999999999	0.4340624999999999	0.4530000000000001	0.3803333333333334	0.4021111111111112	0.14900000000000002	0.021500000000000075	0.25449999999999995	0.4515	0.07499999999999996	0.3675	0.021500000000000075	0.4530000000000001	0.3123983585858586	0.502	0.8823333333333334	0.9396666666666668	0.955	0.96	0.942	0.9483333333333333	0.946	0.8926666666666666	0.9875	0.9075	0.8966666666666666	0.7565	0.8694999999999999	0.7795000000000001	0.6509999999999999	0.5770000000000001	0.9535	1.0	0.5235000000000001	0.944	0.95	0.16694917929292935	18691.0	12492.0	15591.5	0.2690416666666667	0.42801620370370363	11221.0	11205.0	11213.0	11856.5	3061.0	8495.666666666666	8924.666666666666	11414.666666666666
chr1	2236892	2236894	0.3797916666666668	0.3351666666666667	0.3616666666666666	0.3350000000000001	0.315111111111111	0.09966666666666668	0.16216666666666668	0.3386666666666668	0.3246666666666668	0.1146666666666667	0.3381666666666667	0.09966666666666668	0.3797916666666668	0.28224873737373746	0.6043333333333333	0.9393333333333334	0.9706666666666668	0.966	0.9946666666666668	0.981	0.9753333333333334	0.9203333333333332	0.9116666666666668	0.9545	0.879	0.922	0.943	0.9425	0.8695	0.7040000000000001	0.7190000000000001	0.929	0.9545	0.7665	0.9305	0.9885	0.19095770202020207	6275.0	14858.0	10566.5	0.2593333333333334	0.3433564814814815	11953.0	14420.0	13186.5	13405.5	3742.0	10038.333333333334	10184.333333333334	8291.666666666666
chr1	2236943	2236945	0.6825833333333334	0.6743333333333335	0.7086666666666668	0.16600000000000004	0.6444444444444446	0.1338333333333333	0.032833333333333325	0.21183333333333326	0.5128333333333334	0.03833333333333333	0.3963333333333333	0.032833333333333325	0.7086666666666668	0.3820025252525253	0.21266666666666667	0.3786666666666667	0.9506666666666668	0.9213333333333334	0.8420000000000001	0.894	0.9036666666666668	0.912	0.8866666666666667	0.88	0.8215	0.8113333333333334	0.4245	0.609	0.728	0.3465	0.251	0.7255	0.973	0.2455	0.939	0.8919999999999999	0.20741792929292932	15658.0	7988.0	11823.0	0.27508333333333335	0.6671203703703705	10788.0	4924.0	7856.0	9388.0	1370.0	5694.0	6715.333333333333	8338.666666666666
chr1	2236966	2236968	0.5524583333333333	0.5898333333333334	0.6133333333333333	0.35233333333333344	0.5671111111111111	0.3138333333333333	0.2968333333333333	0.3948333333333333	0.6043333333333334	0.3078333333333333	0.5198333333333334	0.2968333333333333	0.6133333333333333	0.4647790404040403	0.3676666666666668	0.7200000000000001	0.981	0.981	0.8473333333333333	0.961	0.9786666666666668	0.934	0.9446666666666668	0.963	0.9695	0.9396666666666668	0.7625	0.8875	0.892	0.6815	0.6755	0.972	0.9615	0.6645	0.9435	0.938	0.3808061868686868	582.0	4086.0	2334.0	0.42539583333333336	0.5698009259259259	3561.0	7277.0	5419.0	3823.5	2267.0	4368.333333333333	3304.6666666666665	2311.6666666666665
chr1	2236981	2236983	0.305875	0.30975	0.335	0.30999999999999994	0.3175555555555557	0.11	0.15049999999999994	0.2075	0.31599999999999995	0.21000000000000008	0.2719999999999999	0.11	0.335	0.2585618686868687	0.626	0.936	0.979	0.961	0.8959999999999999	0.9153333333333332	0.9446666666666664	0.9216666666666667	0.9126666666666666	0.9595	0.985	0.9713333333333334	0.8335	0.8979999999999999	0.976	0.736	0.8360000000000001	0.9420000000000001	0.9255	0.7765	0.8875	0.915	0.18428093434343434	5530.0	17076.0	11303.0	0.23887499999999998	0.31106018518518525	13824.0	15991.0	14907.5	15450.0	3909.0	11241.333333333334	11603.0	8838.333333333334
chr1	2237149	2237151	0.53925	0.5145	0.5435000000000001	0.10216666666666667	0.4347222222222224	0.010000000000000007	0.134	0.13900000000000012	0.5770000000000001	0.15249999999999994	0.3695000000000001	0.010000000000000007	0.5770000000000001	0.3196489898989899	0.3925	0.4946666666666666	0.9443333333333332	0.9359999999999999	0.9083333333333332	0.852	0.901	0.9586666666666668	0.9263333333333332	0.8739999999999999	0.925	0.8553333333333333	0.5315000000000001	0.762	0.7355	0.4025	0.5449999999999999	0.9695	0.8714999999999999	0.5265	0.8325	0.948	0.16482449494949494	22919.0	11941.0	17430.0	0.25345833333333334	0.4961574074074075	12426.0	9210.0	10818.0	12183.5	2406.0	8014.0	8924.333333333334	12422.0
chr1	2237296	2237298	0.80425	0.75375	0.873	0.086	0.6241111111111112	0.0055	0.015500000000000003	0.05849999999999999	0.6995	0.0575	0.4765	0.0055	0.873	0.4049191919191919	0.01	0.096	0.8109999999999999	0.883	0.7856666666666667	0.7210000000000001	0.6926666666666668	0.836	0.8713333333333333	0.6935	0.735	0.5583333333333332	0.06849999999999999	0.4865	0.307	0.0155	0.0675	0.7095	0.93	0.0255	0.7789999999999999	0.862	0.20520959595959595	25178.0	6736.0	15957.0	0.28400000000000003	0.7273703703703704	10180.0	3534.0	6857.0	8458.0	39.0	4584.333333333333	5651.666666666667	10651.0
chr1	2237334	2237336	0.7234166666666667	0.4326666666666665	0.6646666666666666	0.06400000000000003	0.4884444444444445	0.0011666666666666663	0.0006666666666666661	0.02066666666666667	0.6261666666666668	0.03616666666666666	0.3451666666666666	0.0006666666666666661	0.7234166666666667	0.3093813131313131	0.006333333333333333	0.07033333333333333	0.5963333333333334	0.6709999999999999	0.8170000000000001	0.4213333333333333	0.4746666666666666	0.4623333333333333	0.514	0.3355	0.368	0.21433333333333326	0.027000000000000003	0.3515	0.151	0.0075	0.0425	0.6325000000000001	0.924	0.006999999999999999	0.8300000000000001	0.7990000000000002	0.15502398989898988	28261.0	12702.0	20481.5	0.21983333333333333	0.5481759259259259	15923.0	7793.0	11858.0	14312.5	18.0	7911.333333333333	9547.666666666666	13660.333333333334
chr1	2237368	2237370	0.7525416666666667	0.37935416666666666	0.7046666666666667	0.05466666666666667	0.4491111111111111	0.031166666666666662	0.013166666666666669	0.0011666666666666663	0.7046666666666668	0.062166666666666676	0.4486666666666666	0.0011666666666666663	0.7525416666666667	0.3273945707070707	0.006333333333333333	0.061	0.5219999999999999	0.711	0.976	0.33399999999999996	0.3913333333333333	0.4546666666666667	0.465	0.3355	0.2825	0.2363333333333333	0.0075	0.455	0.062	0.0375	0.0685	0.7110000000000001	0.8500000000000001	0.0195	0.7829999999999999	0.7885	0.16428061868686866	27879.0	11374.0	19626.5	0.25254166666666666	0.5270023148148147	12505.0	8365.0	10435.0	11939.5	18.0	6962.666666666667	7965.666666666667	13090.333333333334
chr1	2237377	2237379	0.784875	0.4479375	0.7690000000000001	0.06333333333333334	0.475	0.0225	0.0345	0.0205	0.7525	0.087	0.457	0.0205	0.784875	0.35583143939393946	0.0	0.06333333333333334	0.619	0.7690000000000001	0.9376666666666664	0.4566666666666667	0.4353333333333333	0.5816666666666667	0.5473333333333333	0.28400000000000003	0.268	0.22366666666666668	0.0205	0.457	0.11300000000000004	0.0225	0.087	0.7525	0.9215	0.0345	0.7675	0.8045	0.18816571969696974	19012.0	9577.0	14294.5	0.27579166666666666	0.5692708333333333	10736.0	7293.0	9014.5	10156.5	1.0	6010.0	6771.333333333333	9530.0
chr1	2237444	2237446	0.8988750000000001	0.915125	0.904	0.10966666666666668	0.7863333333333333	0.04650000000000002	0.012	0.0705	0.905	0.0875	0.5555	0.012	0.915125	0.48100000000000004	0.006000000000000001	0.11566666666666668	0.8460000000000001	0.91	0.96	0.9333333333333336	0.9236666666666666	0.9576666666666668	0.9533333333333333	0.8155000000000001	0.9015	0.6046666666666667	0.0765	0.5615	0.7224999999999999	0.052500000000000005	0.0935	0.9109999999999999	0.985	0.018000000000000002	0.951	0.9105	0.24650000000000002	22047.0	3471.0	12759.0	0.3363333333333333	0.8667777777777778	7079.0	938.0	4008.5	5275.0	17.0	2678.0	3522.3333333333335	8511.666666666666
chr1	2238381	2238383	0.02195833333333319	0.014520833333333094	0.04033333333333311	0.005666666666666598	0.022666666666666724	0.005833333333333246	0.012833333333333252	0.01983333333333326	0.0223333333333332	0.02083333333333315	0.02183333333333326	0.005666666666666598	0.04033333333333311	0.018967803030302918	0.9496666666666668	0.9553333333333334	0.946	0.99	0.9876666666666668	0.9743333333333334	0.967	0.9690000000000001	0.9486666666666668	0.9665	0.9585	0.988	0.9695	0.9715	0.9785	0.9555	0.9705	0.972	0.9620000000000001	0.9625	0.953	0.986	0.012317234848484758	25085.0	228570.0	126827.5	0.018687499999999885	0.01971527777777767	110145.0	179284.0	144714.5	169357.5	6229.0	98552.66666666667	114981.33333333333	86628.0
chr1	2239766	2239768	0.13183333333333336	0.1137083333333334	0.1180000000000001	0.125	0.10455555555555562	0.05733333333333335	0.0568333333333334	0.07883333333333331	0.049833333333333285	0.0508333333333334	0.10883333333333343	0.049833333333333285	0.13183333333333336	0.09050883838383844	0.8316666666666667	0.9566666666666668	0.9483333333333333	0.9496666666666668	0.98	0.9590000000000001	0.9463333333333334	0.923	0.921	0.96	0.9790000000000001	0.9123333333333332	0.9105	0.9405	0.902	0.889	0.8825000000000001	0.8815	0.9895	0.8885000000000001	0.953	0.9615	0.07017108585858586	12256.0	68577.0	40416.5	0.08068750000000004	0.11669907407407414	54152.0	44984.0	49568.0	61364.5	5366.0	34834.0	42698.333333333336	28733.0
chr1	2239772	2239774	0.16099999999999992	0.12424999999999985	0.11533333333333327	0.127	0.116	0.09449999999999993	0.06699999999999995	0.11499999999999988	0.09599999999999996	0.03099999999999992	0.13449999999999995	0.03099999999999992	0.16099999999999992	0.10741666666666662	0.8230000000000001	0.95	0.987	0.9383333333333334	0.996	0.9596666666666668	0.9413333333333332	0.955	0.9056666666666668	0.9565	0.9790000000000001	0.9046666666666666	0.938	0.9575	0.931	0.9175	0.8540000000000001	0.919	0.988	0.89	0.9495	0.9615	0.06920833333333327	16087.0	55962.0	36024.5	0.09754166666666661	0.13374999999999992	44509.0	38246.0	41377.5	50235.5	5302.0	29352.333333333332	35257.666666666664	25783.666666666668
chr1	2239813	2239815	0.13608333333333344	0.09777083333333336	0.1180000000000001	0.07966666666666666	0.11266666666666668	0.1003333333333335	0.07683333333333342	0.14483333333333348	0.09633333333333348	0.08183333333333354	0.11933333333333353	0.07683333333333342	0.14483333333333348	0.10578977272727284	0.8446666666666666	0.9243333333333332	0.98	0.9626666666666668	0.996	0.961	0.9296666666666668	0.947	0.9273333333333332	0.9475	0.9445	0.9306666666666666	0.9895	0.964	0.9585	0.945	0.9265	0.941	1.0	0.9215	0.9535	0.959	0.09131155303030314	8473.0	56973.0	32723.0	0.10214583333333346	0.1155069444444445	42299.0	45502.0	43900.5	49636.0	5460.0	31087.0	34910.666666666664	23635.333333333332
chr1	2239818	2239820	0.0698333333333333	0.046145833333333434	0.06866666666666665	0.05833333333333335	0.027555555555555444	0.05983333333333341	0.0538333333333334	0.061833333333333525	0.00033333333333340764	0.01683333333333337	0.07433333333333347	0.00033333333333340764	0.07433333333333347	0.048866792929292975	0.9086666666666666	0.9670000000000001	0.9913333333333334	0.9773333333333332	0.9676666666666668	0.9803333333333332	0.9603333333333332	0.9666666666666668	0.9256666666666667	1.0	0.889	0.9243333333333332	0.9705	0.983	0.9005	0.9685	0.9255	0.909	0.9595	0.9625	0.9665	0.9755	0.02460006313131319	28484.0	132919.0	80701.5	0.04925000000000007	0.0478449074074074	78464.0	110850.0	94657.0	105691.5	5950.0	65088.0	72444.33333333333	55784.333333333336
chr1	2240687	2240689	0.4621250000000001	0.4355625000000001	0.4713333333333333	0.3326666666666668	0.3646666666666668	0.25949999999999995	0.2065	0.444	0.4145	0.30200000000000005	0.465	0.2065	0.4713333333333333	0.3779867424242425	0.508	0.8406666666666668	0.9683333333333334	0.9793333333333332	0.96	0.9433333333333334	0.9346666666666666	0.954	0.9476666666666668	0.9129999999999999	0.966	0.7070000000000002	0.9520000000000001	0.973	0.903	0.7675	0.81	0.9225	0.9845	0.7145	0.9790000000000001	0.988	0.29224337121212124	1742.0	8195.0	4968.5	0.3619375	0.4207847222222223	5900.0	11440.0	8670.0	7047.5	3099.0	6813.0	5731.333333333333	4345.333333333333
chr1	2240727	2240729	0.7095	0.6313124999999997	0.6764999999999999	0.3378333333333334	0.4827222222222221	0.40700000000000003	0.3725	0.6639999999999999	0.6930000000000001	0.4295000000000001	0.615	0.3378333333333334	0.7095	0.5471698232323232	0.2715	0.6093333333333334	0.985	0.948	0.9843333333333332	0.8846666666666666	0.9096666666666668	0.953	0.9166666666666666	0.8265	0.9	0.4930000000000001	0.9355	0.8865000000000001	0.7559999999999999	0.6785	0.7010000000000001	0.9645	0.9475	0.644	0.951	0.97	0.4425015782828283	326.0	1749.0	1037.5	0.5244166666666668	0.6078449074074073	1292.0	6352.0	3822.0	1520.5	1691.0	3111.6666666666665	1577.3333333333333	1255.3333333333333
chr1	2240782	2240784	0.7827916666666667	0.18685416666666665	0.28966666666666663	0.10533333333333332	0.3311111111111111	0.07516666666666665	0.055666666666666656	0.25866666666666666	0.20716666666666667	0.08216666666666665	0.3896666666666666	0.055666666666666656	0.7827916666666667	0.2512960858585859	0.07333333333333335	0.17866666666666667	0.8646666666666668	0.363	0.8826666666666667	0.20233333333333334	0.373	0.312	0.25433333333333336	0.115	0.254	0.035	0.332	0.463	0.055999999999999994	0.1485	0.1555	0.2805	0.8045	0.129	0.907	0.8035000000000001	0.15348137626262628	11291.0	17830.0	14560.5	0.18293749999999998	0.4335856481481481	21033.0	11025.0	16029.0	19431.5	472.0	10843.333333333334	13111.666666666666	9864.333333333334
chr1	2240800	2240802	0.8065833333333334	0.5265833333333334	0.7383333333333333	0.2456666666666667	0.4093333333333334	0.3193333333333333	0.17583333333333334	0.5418333333333334	0.7333333333333334	0.2473333333333333	0.7068333333333334	0.17583333333333334	0.8065833333333334	0.4955454545454546	0.14366666666666664	0.38933333333333336	0.9586666666666668	0.882	0.9566666666666668	0.637	0.682	0.7426666666666666	0.7130000000000001	0.5585	0.6415	0.12366666666666665	0.6855	0.8505	0.402	0.463	0.391	0.877	0.9345	0.3195	0.9665	0.9279999999999999	0.335689393939394	2501.0	3036.0	2768.5	0.46356250000000004	0.5808333333333334	2477.0	7040.0	4758.5	2756.5	932.0	3483.0	2148.3333333333335	2156.3333333333335
chr1	2240802	2240804	0.8069166666666666	0.6579166666666666	0.7986666666666667	0.3526666666666667	0.44633333333333336	0.3661666666666665	0.44866666666666666	0.6856666666666666	0.7961666666666667	0.4966666666666667	0.7426666666666667	0.3526666666666667	0.8069166666666666	0.5998636363636364	0.15933333333333333	0.512	0.9716666666666668	0.958	0.9546666666666668	0.8513333333333333	0.8676666666666667	0.8793333333333333	0.8080000000000002	0.6910000000000001	0.7375	0.13266666666666668	0.845	0.902	0.6245	0.5255	0.6559999999999999	0.9555	0.9795	0.608	0.9225	0.9755	0.47626515151515153	269.0	883.0	576.0	0.5859166666666666	0.6370555555555555	583.0	5627.0	3105.0	733.0	1053.0	2421.0	839.6666666666666	735.0
chr1	2240829	2240831	0.6833333333333332	0.17189583333333333	0.4706666666666667	0.168	0.31933333333333336	0.07833333333333334	0.05783333333333333	0.17883333333333332	0.2378333333333333	0.05733333333333334	0.3403333333333334	0.05733333333333334	0.6833333333333332	0.251248106060606	0.05966666666666666	0.2276666666666667	0.713	0.5303333333333333	0.8786666666666666	0.231	0.2703333333333333	0.32299999999999995	0.22366666666666668	0.1755	0.105	0.02233333333333333	0.2385	0.4	0.08800000000000001	0.138	0.11699999999999999	0.2975	0.8165	0.1175	0.7675000000000001	0.5845	0.15429071969696967	11013.0	17838.0	14425.5	0.19864583333333335	0.3915208333333333	18708.0	12496.0	15602.0	18273.0	382.0	10528.666666666666	12309.333333333334	9744.333333333334
chr1	2240850	2240852	0.8053750000000001	0.4590625	0.7043333333333333	0.284	0.3405555555555555	0.15100000000000002	0.16400000000000006	0.4845	0.5855	0.1925	0.5855000000000001	0.15100000000000002	0.8053750000000001	0.4323933080808082	0.079	0.363	0.8813333333333334	0.7833333333333332	0.9053333333333334	0.514	0.6759999999999999	0.6133333333333334	0.5036666666666667	0.393	0.451	0.035666666666666666	0.5635	0.6645000000000001	0.1575	0.23	0.2715	0.6645	0.8625	0.243	0.8145	0.8575	0.2916966540404041	3405.0	5460.0	4432.5	0.3939166666666667	0.5349976851851852	4651.0	8134.0	6392.5	5055.5	517.0	4434.0	3542.6666666666665	3127.3333333333335
chr1	2240864	2240866	0.7721666666666667	0.27322916666666663	0.6633333333333333	0.2743333333333333	0.3087777777777778	0.1411666666666667	0.1446666666666667	0.4131666666666667	0.6516666666666666	0.21016666666666664	0.6101666666666667	0.1411666666666667	0.7721666666666667	0.4057127525252525	0.13533333333333333	0.4096666666666666	0.8363333333333333	0.7986666666666666	0.9713333333333334	0.32033333333333336	0.4716666666666667	0.486	0.4306666666666667	0.3130000000000001	0.3925	0.04533333333333334	0.5485	0.7455	0.1175	0.2765	0.3455	0.7869999999999999	0.8955	0.28	0.9175	0.9185	0.2734397095959596	3801.0	6702.0	5251.5	0.3885833333333333	0.4513912037037037	4849.0	10509.0	7679.0	5775.5	877.0	5411.666666666667	4142.666666666667	3793.3333333333335
chr1	2240889	2240891	0.5253333333333332	0.42720833333333336	0.4753333333333332	0.2280000000000001	0.21388888888888874	0.2103333333333332	0.0628333333333333	0.3993333333333333	0.5063333333333333	0.16033333333333327	0.44283333333333336	0.0628333333333333	0.5253333333333332	0.3319785353535353	0.4176666666666667	0.6456666666666667	0.9573333333333331	0.8929999999999999	0.9743333333333334	0.7690000000000001	0.8576666666666667	0.8849999999999999	0.8786666666666667	0.7955	0.8779999999999999	0.38466666666666666	0.8170000000000001	0.8605	0.425	0.6279999999999999	0.578	0.924	0.94	0.4805	0.8999999999999999	0.8745	0.1974059343434343	10223.0	11059.0	10641.0	0.31066666666666665	0.3888101851851851	8528.0	12597.0	10562.5	9793.5	2547.0	7890.666666666667	7378.0	7943.0
chr1	2240892	2240894	0.5164583333333332	0.2703958333333333	0.502	0.2099999999999999	0.16100000000000006	0.1423333333333333	0.05683333333333335	0.3273333333333333	0.4773333333333333	0.023833333333333317	0.43583333333333335	0.023833333333333317	0.5164583333333332	0.28394128787878786	0.2956666666666667	0.5056666666666666	0.757	0.7976666666666667	0.9309999999999999	0.5456666666666666	0.5823333333333333	0.5760000000000001	0.5429999999999999	0.5835	0.5745	0.15266666666666664	0.623	0.7315	0.09	0.43799999999999994	0.3195	0.773	0.866	0.35250000000000004	0.87	0.7165	0.1538873106060606	18029.0	14718.0	16373.5	0.27193749999999994	0.31595138888888885	11010.0	15741.0	13375.5	12864.0	1827.0	9526.0	9185.0	11524.666666666666
chr1	2240992	2240994	0.15966666666666662	0.1645416666666667	0.1503333333333332	0.05366666666666653	0.07644444444444443	0.1366666666666665	0.1426666666666665	0.15716666666666668	0.15016666666666656	0.09966666666666656	0.17216666666666658	0.05366666666666653	0.17216666666666658	0.1330138888888888	0.7973333333333334	0.851	0.978	0.9476666666666668	0.939	0.966	1.0	0.9756666666666668	0.947	0.9675	0.8945000000000001	0.856	0.9545	0.9695	0.848	0.934	0.897	0.9475	0.97	0.94	0.8300000000000001	0.9525	0.09334027777777766	11614.0	42788.0	27201.0	0.1328124999999999	0.1335509259259259	31106.0	38327.0	34716.5	36947.0	5116.0	24849.666666666668	26336.666666666668	19839.333333333332
chr1	2241018	2241020	0.1682083333333333	0.17408333333333326	0.17699999999999996	0.1306666666666667	0.13100000000000012	0.05833333333333324	0.0948333333333332	0.17383333333333328	0.1848333333333333	0.10083333333333333	0.1858333333333332	0.05833333333333324	0.1858333333333332	0.14358712121212114	0.7946666666666667	0.9253333333333336	0.9773333333333332	0.9716666666666668	0.9703333333333334	0.9756666666666668	0.9570000000000001	0.97	0.9583333333333334	0.9585	1.0	0.8893333333333334	0.9685	0.9805	0.9790000000000001	0.853	0.8955000000000001	0.9795	0.93	0.8895	0.9225	0.93	0.10096022727272719	10862.0	38246.0	24554.0	0.1382708333333333	0.1577638888888889	29770.0	31563.0	30666.5	34008.0	5098.0	22143.666666666668	24371.333333333332	18068.666666666668
chr1	2241219	2241221	0.07029166666666653	0.05560416666666669	0.04899999999999993	0.04833333333333312	0.045916666666666495	0.04266666666666652	0.03716666666666657	0.023666666666666614	0.07866666666666655	0.012666666666666493	0.03166666666666662	0.012666666666666493	0.07866666666666655	0.04505871212121201	0.9213333333333334	0.9696666666666666	1.0	0.9703333333333334	0.9776666666666666	0.9636666666666668	0.9866666666666668	0.97	0.985	1.0	0.9575	0.9473333333333334	0.945	0.953	0.948	0.9640000000000001	0.934	1.0	1.0	0.9585	1.0	1.0	0.028862689393939253	21802.0	143010.0	82406.0	0.04047916666666655	0.057270833333333236	87083.0	94878.0	90980.5	115046.5	6031.0	62664.0	78708.0	56947.666666666664
chr1	2241430	2241432	0.06262500000000015	0.04362499999999992	0.06599999999999995	0.06766666666666665	0.029111111111111088	0.03499999999999992	0.057499999999999885	0.0010000000000000009	0.016000000000000014	0.08800000000000008	0.10099999999999998	0.0010000000000000009	0.10099999999999998	0.05159343434343433	0.899	0.9666666666666668	0.9763333333333334	0.965	0.9666666666666668	0.972	0.942	0.9793333333333332	0.8776666666666667	0.9565	0.928	0.8863333333333333	0.9	1.0	0.9215	0.934	0.987	0.915	0.9445	0.9565	0.981	0.932	0.026296717171717165	28003.0	126216.0	77109.5	0.05402083333333331	0.04512037037037039	74043.0	116144.0	95093.5	100129.5	5889.0	65358.666666666664	68716.0	53369.333333333336
chr1	2241546	2241548	0.08166666666666678	0.06773809523809515	0.07666666666666666	0.07916666666666672	0.04755555555555546	0.09516666666666672	0.01666666666666672	0.030166666666666675	0.06566666666666676	0.054166666666666696	0.0561666666666667	0.01666666666666672	0.09516666666666672	0.06098124098124101	0.8793333333333333	0.9585	0.9696666666666666	0.956	0.9395	1.0	0.927	0.9545	0.882	0.932	0.9705	0.924	0.9095	0.9355	0.897	0.9745	0.9335	0.945	0.94	0.8959999999999999	0.948	0.9695	0.038823953823953865	20252.0	106698.0	63475.0	0.05922916666666671	0.06565343915343913	69480.0	83351.0	76415.5	88089.0	5731.0	52854.0	60636.333333333336	44227.0
